timestamp,source_ip,port,traffic_type,packet_size,sim_time
2025-06-03 12:09:24,192.168.1.11,9,Normal,512,3.00848
2025-06-03 12:09:25,192.168.1.3,9,Normal,512,3.01927
2025-06-03 12:09:25,192.168.1.19,9,Normal,512,3.0322
2025-06-03 12:09:25,192.168.1.17,9,Normal,512,3.05498
2025-06-03 12:09:25,192.168.1.12,9,Normal,512,3.06019
2025-06-03 12:09:25,192.168.1.13,9,Normal,512,3.06537
2025-06-03 12:09:25,192.168.1.8,9,Normal,512,3.07151
2025-06-03 12:09:25,192.168.1.21,9,Normal,512,3.31288
2025-06-03 12:09:25,192.168.1.30,9,Normal,512,3.31891
2025-06-03 12:09:25,192.168.1.28,9,Normal,512,3.69607
2025-06-03 12:09:26,192.168.1.27,9,Normal,512,4.69011
2025-06-03 12:09:26,192.168.1.8,9,Normal,512,5.00202
2025-06-03 12:09:26,192.168.1.17,9,Normal,512,5.00325
2025-06-03 12:09:26,192.168.1.13,9,Normal,512,5.004
2025-06-03 12:09:26,192.168.1.11,9,Normal,512,5.00439
2025-06-03 12:09:26,192.168.1.12,9,Normal,512,5.00462
2025-06-03 12:09:26,192.168.1.19,9,Normal,512,5.00519
2025-06-03 12:09:26,192.168.1.3,9,Normal,512,5.00831
2025-06-03 12:09:26,192.168.1.21,9,Normal,512,5.00873
2025-06-03 12:09:26,192.168.1.28,9,Normal,512,5.00902
2025-06-03 12:09:26,192.168.1.30,9,Normal,512,5.01096
2025-06-03 12:09:26,192.168.1.27,9,Normal,512,5.68981
2025-06-03 12:09:26,192.168.1.8,9,Normal,512,7.00042
2025-06-03 12:09:26,192.168.1.17,9,Normal,512,7.00125
2025-06-03 12:09:26,192.168.1.12,9,Normal,512,7.00154
2025-06-03 12:09:26,192.168.1.13,9,Normal,512,7.00187
2025-06-03 12:09:26,192.168.1.3,9,Normal,512,7.00233
2025-06-03 12:09:26,192.168.1.11,9,Normal,512,7.00316
2025-06-03 12:09:26,192.168.1.19,9,Normal,512,7.00352
2025-06-03 12:09:26,192.168.1.21,9,Normal,512,7.00412
2025-06-03 12:09:26,192.168.1.27,9,Normal,512,7.01011
2025-06-03 12:09:27,192.168.1.35,9,Normal,512,8.21713
2025-06-03 12:09:27,192.168.1.33,9,Normal,512,8.22411
2025-06-03 12:09:27,192.168.1.34,9,Normal,512,8.94108
2025-06-03 12:09:27,192.168.1.12,9,Normal,512,9.00112
2025-06-03 12:09:27,192.168.1.28,9,Normal,512,9.00786
2025-06-03 12:09:27,192.168.1.11,9,Normal,512,9.00842
2025-06-03 12:09:27,192.168.1.17,9,Normal,512,9.00883
2025-06-03 12:09:27,192.168.1.8,9,Normal,512,9.01062
2025-06-03 12:09:27,192.168.1.3,9,Normal,512,9.01358
2025-06-03 12:09:27,192.168.1.13,9,Normal,512,9.01474
2025-06-03 12:09:27,192.168.1.19,9,Normal,512,9.0151
2025-06-03 12:09:27,192.168.1.21,9,Normal,512,9.03024
2025-06-03 12:09:27,192.168.1.35,9,Normal,512,9.10012
2025-06-03 12:09:28,192.168.1.27,9,Normal,512,9.18375
2025-06-03 12:09:29,192.168.1.8,9,Normal,512,11.0005
2025-06-03 12:09:29,192.168.1.13,9,Normal,512,11.0009
2025-06-03 12:09:29,192.168.1.11,9,Normal,512,11.0011
2025-06-03 12:09:29,192.168.1.12,9,Normal,512,11.0015
2025-06-03 12:09:29,192.168.1.17,9,Normal,512,11.0019
2025-06-03 12:09:29,192.168.1.3,9,Normal,512,11.0022
2025-06-03 12:09:29,192.168.1.21,9,Normal,512,11.0028
2025-06-03 12:09:29,192.168.1.28,9,Normal,512,11.0034
2025-06-03 12:09:29,192.168.1.19,9,Normal,512,11.0037
2025-06-03 12:09:29,192.168.1.27,9,Normal,512,11.0044
2025-06-03 12:09:29,192.168.1.26,9,Normal,512,11.009
2025-06-03 12:09:30,192.168.1.20,9,Normal,512,11.0817
2025-06-03 12:09:33,192.168.1.11,9,Normal,512,13.0078
2025-06-03 12:09:33,192.168.1.28,9,Normal,512,13.01
2025-06-03 12:09:33,192.168.1.3,9,Normal,512,13.011
2025-06-03 12:09:33,192.168.1.12,9,Normal,512,13.0115
2025-06-03 12:09:33,192.168.1.20,9,Normal,512,13.0117
2025-06-03 12:09:33,192.168.1.21,9,Normal,512,13.0157
2025-06-03 12:09:33,192.168.1.13,9,Normal,512,13.0267
2025-06-03 12:09:33,192.168.1.8,9,Normal,512,13.0288
2025-06-03 12:09:33,192.168.1.17,9,Normal,512,13.0323
2025-06-03 12:09:33,192.168.1.26,9,Normal,512,13.0328
2025-06-03 12:09:33,192.168.1.19,9,Normal,512,13.0356
2025-06-03 12:09:33,192.168.1.30,9,Normal,512,13.0388
2025-06-03 12:09:45,192.168.1.11,9,Normal,512,15.0006
2025-06-03 12:09:45,192.168.1.3,9,Normal,512,15.0051
2025-06-03 12:09:45,192.168.1.17,9,Normal,512,15.009
2025-06-03 12:09:46,192.168.1.28,9,Normal,512,15.1143
2025-06-03 12:09:46,192.168.1.12,9,Normal,512,15.1978
2025-06-03 12:09:55,192.168.1.35,9,Normal,512,16.3405
2025-06-03 12:10:01,192.168.1.12,9,Normal,512,17.0004
2025-06-03 12:10:01,192.168.1.11,9,Normal,512,17.0007
2025-06-03 12:10:01,192.168.1.3,9,Normal,512,17.0012
2025-06-03 12:10:01,192.168.1.13,9,Normal,512,17.0015
2025-06-03 12:10:01,192.168.1.28,9,Normal,512,17.0024
2025-06-03 12:10:01,192.168.1.25,9,Normal,512,17.0038
2025-06-03 12:10:01,192.168.1.17,9,Normal,512,17.0043
2025-06-03 12:10:01,192.168.1.26,9,Normal,512,17.0046
2025-06-03 12:10:01,192.168.1.20,9,Normal,512,17.0051
2025-06-03 12:10:01,192.168.1.8,9,Normal,512,17.0058
2025-06-03 12:10:01,192.168.1.19,9,Normal,512,17.0063
2025-06-03 12:10:04,192.168.1.34,9,Normal,512,17.6739
2025-06-03 12:10:08,192.168.1.8,9,Normal,512,19.0004
2025-06-03 12:10:08,192.168.1.12,9,Normal,512,19.0007
2025-06-03 12:10:08,192.168.1.3,9,Normal,512,19.0011
2025-06-03 12:10:08,192.168.1.28,9,Normal,512,19.0014
2025-06-03 12:10:08,192.168.1.11,9,Normal,512,19.002
2025-06-03 12:10:08,192.168.1.17,9,Normal,512,19.0032
