node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,13.9611,1.28933,0.849784,0
1,13.9611,1.28933,0.849784,0
2,13.9611,1.28933,0.849784,0
3,13.9611,1.28933,0.849784,0
4,13.9611,1.28933,0.849784,0
5,13.9611,1.28933,0.849784,0
6,13.9611,1.28933,0.849784,0
7,13.9611,1.28933,0.849784,0
8,13.9611,1.28933,0.849784,0
9,13.9611,1.28933,0.849784,0
10,13.9611,1.28933,0.849784,0
11,13.9611,1.28933,0.849784,0
12,13.9611,1.28933,0.849784,0
13,13.9611,1.28933,0.849784,0
14,13.9611,1.28933,0.849784,0
15,13.9611,1.28933,0.849784,0
16,13.9611,1.28933,0.849784,0
17,13.9611,1.28933,0.849784,0
18,13.9611,1.28933,0.849784,0
19,13.9611,1.28933,0.849784,0
20,13.9611,1.28933,0.849784,0
21,13.9611,1.28933,0.849784,0
22,13.9611,1.28933,0.849784,0
23,13.9611,1.28933,0.849784,0
24,13.9611,1.28933,0.849784,0
25,13.9611,1.28933,0.849784,0
26,13.9611,1.28933,0.849784,0
27,13.9611,1.28933,0.849784,0
28,13.9611,1.28933,0.849784,0
29,13.9611,1.28933,0.849784,0
30,13.9611,1.28933,0.849784,0
31,13.9611,1.28933,0.849784,0
