node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,210.791,0.3233,0.440521,0
1,210.791,0.3233,0.440521,0
2,210.791,0.3233,0.440521,0
3,210.791,0.3233,0.440521,0
4,210.791,0.3233,0.440521,0
5,210.791,0.3233,0.440521,0
6,210.791,0.3233,0.440521,0
7,210.791,0.3233,0.440521,0
8,210.791,0.3233,0.440521,0
9,210.791,0.3233,0.440521,0
10,210.791,0.3233,0.440521,0
11,210.791,0.3233,0.440521,0
12,210.791,0.3233,0.440521,0
13,210.791,0.3233,0.440521,0
14,210.791,0.3233,0.440521,0
15,210.791,0.3233,0.440521,0
16,210.791,0.3233,0.440521,0
17,210.791,0.3233,0.440521,0
18,210.791,0.3233,0.440521,0
19,210.791,0.3233,0.440521,0
20,210.791,0.3233,0.440521,0
21,210.791,0.3233,0.440521,0
22,210.791,0.3233,0.440521,0
23,210.791,0.3233,0.440521,0
24,210.791,0.3233,0.440521,0
25,210.791,0.3233,0.440521,0
26,210.791,0.3233,0.440521,0
27,210.791,0.3233,0.440521,0
28,210.791,0.3233,0.440521,0
29,210.791,0.3233,0.440521,0
30,210.791,0.3233,0.440521,0
31,210.791,0.3233,0.440521,0
32,210.791,0.3233,0.440521,0
33,210.791,0.3233,0.440521,0
34,210.791,0.3233,0.440521,0
