node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,612.743,0.439904,0.371111,0
1,612.743,0.439904,0.371111,0
2,612.743,0.439904,0.371111,0
3,612.743,0.439904,0.371111,0
4,612.743,0.439904,0.371111,0
5,612.743,0.439904,0.371111,0
6,612.743,0.439904,0.371111,0
7,612.743,0.439904,0.371111,0
8,612.743,0.439904,0.371111,0
9,612.743,0.439904,0.371111,0
10,612.743,0.439904,0.371111,0
11,612.743,0.439904,0.371111,0
12,612.743,0.439904,0.371111,0
13,612.743,0.439904,0.371111,0
14,612.743,0.439904,0.371111,0
15,612.743,0.439904,0.371111,0
16,612.743,0.439904,0.371111,0
17,612.743,0.439904,0.371111,0
18,612.743,0.439904,0.371111,0
19,612.743,0.439904,0.371111,0
20,612.743,0.439904,0.371111,0
21,612.743,0.439904,0.371111,0
22,612.743,0.439904,0.371111,0
23,612.743,0.439904,0.371111,0
24,612.743,0.439904,0.371111,0
25,612.743,0.439904,0.371111,0
26,612.743,0.439904,0.371111,0
27,612.743,0.439904,0.371111,0
28,612.743,0.439904,0.371111,0
29,612.743,0.439904,0.371111,0
30,612.743,0.439904,0.371111,0
31,612.743,0.439904,0.371111,0
