timestamp,source_ip,port,traffic_type,packet_size,sim_time
2025-06-03 12:26:20,192.168.1.32,10,Normal,512,10.086
2025-06-03 12:26:20,192.168.1.32,10,Normal,512,10.089
2025-06-03 12:26:20,192.168.1.32,10,Normal,512,10.0988
2025-06-03 12:26:20,192.168.1.32,10,Normal,512,10.1013
2025-06-03 12:26:20,192.168.1.32,10,Normal,512,10.102
2025-06-03 12:26:20,192.168.1.32,10,Normal,512,10.1105
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.1205
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.1305
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.1405
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.1505
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.1605
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.1705
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.1805
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.1905
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.2005
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.2105
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.2205
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.2305
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.2405
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.2505
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.2605
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.2705
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.2805
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.2905
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.3005
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.3105
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.3205
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.3305
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.3405
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.3505
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.3605
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.3705
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.3805
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.3905
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.4005
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.4105
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.4205
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.4305
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.4405
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.4505
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.4605
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.4705
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.4805
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.4905
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.5005
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.5105
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.5205
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.5305
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.5405
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.5505
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.5605
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.5705
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.5805
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.5905
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.6005
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.6105
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.6205
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.6305
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.6405
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.6505
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.6689
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.6705
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.6805
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.6905
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.7005
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.7105
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.7205
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.7305
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.7405
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.7505
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.7605
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.7705
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.7805
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.7905
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.8005
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.8105
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.8205
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.8305
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.8405
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.8505
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.8605
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.8705
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.8805
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.8905
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.9005
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.9105
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.9205
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.9305
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.9405
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.9505
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.9605
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.9705
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.9805
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,10.9905
2025-06-03 12:26:21,192.168.1.32,10,Normal,512,11.0049
2025-06-03 12:26:22,192.168.1.32,10,Normal,512,11.0525
2025-06-03 12:26:22,192.168.1.32,10,Normal,512,11.0599
2025-06-03 12:26:22,192.168.1.32,10,Normal,512,11.0687
2025-06-03 12:26:22,192.168.1.32,10,Normal,512,11.0758
2025-06-03 12:26:22,192.168.1.32,10,Normal,512,11.0799
2025-06-03 12:26:22,192.168.1.32,10,Normal,512,11.0819
2025-06-03 12:26:22,192.168.1.32,10,Normal,512,11.0837
2025-06-03 12:26:22,192.168.1.32,10,Normal,512,11.0844
2025-06-03 12:26:22,192.168.1.32,10,Normal,512,11.0905
2025-06-03 12:26:22,192.168.1.31,10,Normal,512,11.0953
2025-06-03 12:26:22,192.168.1.31,10,Normal,512,11.096
2025-06-03 12:26:22,192.168.1.31,10,Normal,512,11.098
2025-06-03 12:26:22,192.168.1.31,10,Normal,512,11.0988
2025-06-03 12:26:22,192.168.1.31,10,Normal,512,11.1008
