node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,8.30483,1.79943,1.26536,0
1,8.30483,1.79943,1.26536,0
2,8.30483,1.79943,1.26536,0
3,8.30483,1.79943,1.26536,0
4,8.30483,1.79943,1.26536,0
5,8.30483,1.79943,1.26536,0
6,8.30483,1.79943,1.26536,0
7,8.30483,1.79943,1.26536,0
8,8.30483,1.79943,1.26536,0
9,8.30483,1.79943,1.26536,0
10,8.30483,1.79943,1.26536,0
11,8.30483,1.79943,1.26536,0
12,8.30483,1.79943,1.26536,0
13,8.30483,1.79943,1.26536,0
14,8.30483,1.79943,1.26536,0
15,8.30483,1.79943,1.26536,0
16,8.30483,1.79943,1.26536,0
17,8.30483,1.79943,1.26536,0
18,8.30483,1.79943,1.26536,0
19,8.30483,1.79943,1.26536,0
20,8.30483,1.79943,1.26536,0
21,8.30483,1.79943,1.26536,0
22,8.30483,1.79943,1.26536,0
23,8.30483,1.79943,1.26536,0
24,8.30483,1.79943,1.26536,0
25,8.30483,1.79943,1.26536,0
26,8.30483,1.79943,1.26536,0
27,8.30483,1.79943,1.26536,0
28,8.30483,1.79943,1.26536,0
29,8.30483,1.79943,1.26536,0
