node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,6.82047,0.98883,0.667747,0
1,6.82047,0.98883,0.667747,0
2,6.82047,0.98883,0.667747,0
3,6.82047,0.98883,0.667747,0
4,6.82047,0.98883,0.667747,0
5,6.82047,0.98883,0.667747,0
6,6.82047,0.98883,0.667747,0
7,6.82047,0.98883,0.667747,0
8,6.82047,0.98883,0.667747,0
9,6.82047,0.98883,0.667747,0
10,6.82047,0.98883,0.667747,0
11,6.82047,0.98883,0.667747,0
12,6.82047,0.98883,0.667747,0
13,6.82047,0.98883,0.667747,0
14,6.82047,0.98883,0.667747,0
15,6.82047,0.98883,0.667747,0
16,6.82047,0.98883,0.667747,0
17,6.82047,0.98883,0.667747,0
18,6.82047,0.98883,0.667747,0
19,6.82047,0.98883,0.667747,0
20,6.82047,0.98883,0.667747,0
21,6.82047,0.98883,0.667747,0
22,6.82047,0.98883,0.667747,0
23,6.82047,0.98883,0.667747,0
24,6.82047,0.98883,0.667747,0
25,6.82047,0.98883,0.667747,0
26,6.82047,0.98883,0.667747,0
27,6.82047,0.98883,0.667747,0
28,6.82047,0.98883,0.667747,0
29,6.82047,0.98883,0.667747,0
30,6.82047,0.98883,0.667747,0
31,6.82047,0.98883,0.667747,0
32,6.82047,0.98883,0.667747,0
