timestamp,protocolo,nodos_fijos,nodos_moviles,nodos_maliciosos,nodos_interferentes,throughput_promedio,throughput_maximo,delay_promedio,delay_maximo,delay_minimo,jitter_promedio,perdida_paquetes,pdr,paquetes_totales,paquetes_perdidos,numero_flujos,tiempo_simulacion
2025-06-03 09:18:43,AODV,20,10,0,3,0.045433,32.666400,0.675468,10.074272,0.000706,0.296753,27.856609,72.143391,4017,1119,719,60.000000
