node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,4.11815,0.881992,0.553272,0
1,4.11815,0.881992,0.553272,0
2,4.11815,0.881992,0.553272,0
3,4.11815,0.881992,0.553272,0
4,4.11815,0.881992,0.553272,0
5,4.11815,0.881992,0.553272,0
6,4.11815,0.881992,0.553272,0
7,4.11815,0.881992,0.553272,0
8,4.11815,0.881992,0.553272,0
9,4.11815,0.881992,0.553272,0
10,4.11815,0.881992,0.553272,0
11,4.11815,0.881992,0.553272,0
12,4.11815,0.881992,0.553272,0
13,4.11815,0.881992,0.553272,0
14,4.11815,0.881992,0.553272,0
15,4.11815,0.881992,0.553272,0
16,4.11815,0.881992,0.553272,0
17,4.11815,0.881992,0.553272,0
18,4.11815,0.881992,0.553272,0
19,4.11815,0.881992,0.553272,0
20,4.11815,0.881992,0.553272,0
21,4.11815,0.881992,0.553272,0
22,4.11815,0.881992,0.553272,0
23,4.11815,0.881992,0.553272,0
24,4.11815,0.881992,0.553272,0
25,4.11815,0.881992,0.553272,0
26,4.11815,0.881992,0.553272,0
27,4.11815,0.881992,0.553272,0
28,4.11815,0.881992,0.553272,0
29,4.11815,0.881992,0.553272,0
