node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,26.1447,1.01438,0.692607,0
1,26.1447,1.01438,0.692607,0
2,26.1447,1.01438,0.692607,0
3,26.1447,1.01438,0.692607,0
4,26.1447,1.01438,0.692607,0
5,26.1447,1.01438,0.692607,0
6,26.1447,1.01438,0.692607,0
7,26.1447,1.01438,0.692607,0
8,26.1447,1.01438,0.692607,0
9,26.1447,1.01438,0.692607,0
10,26.1447,1.01438,0.692607,0
11,26.1447,1.01438,0.692607,0
12,26.1447,1.01438,0.692607,0
13,26.1447,1.01438,0.692607,0
14,26.1447,1.01438,0.692607,0
15,26.1447,1.01438,0.692607,0
16,26.1447,1.01438,0.692607,0
17,26.1447,1.01438,0.692607,0
18,26.1447,1.01438,0.692607,0
19,26.1447,1.01438,0.692607,0
20,26.1447,1.01438,0.692607,0
21,26.1447,1.01438,0.692607,0
22,26.1447,1.01438,0.692607,0
23,26.1447,1.01438,0.692607,0
24,26.1447,1.01438,0.692607,0
25,26.1447,1.01438,0.692607,0
26,26.1447,1.01438,0.692607,0
27,26.1447,1.01438,0.692607,0
28,26.1447,1.01438,0.692607,0
29,26.1447,1.01438,0.692607,0
30,26.1447,1.01438,0.692607,0
31,26.1447,1.01438,0.692607,0
32,26.1447,1.01438,0.692607,0
33,26.1447,1.01438,0.692607,0
34,26.1447,1.01438,0.692607,0
