node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,18.8945,1.17719,0.712597,0
1,18.8945,1.17719,0.712597,0
2,18.8945,1.17719,0.712597,0
3,18.8945,1.17719,0.712597,0
4,18.8945,1.17719,0.712597,0
5,18.8945,1.17719,0.712597,0
6,18.8945,1.17719,0.712597,0
7,18.8945,1.17719,0.712597,0
8,18.8945,1.17719,0.712597,0
9,18.8945,1.17719,0.712597,0
10,18.8945,1.17719,0.712597,0
11,18.8945,1.17719,0.712597,0
12,18.8945,1.17719,0.712597,0
13,18.8945,1.17719,0.712597,0
14,18.8945,1.17719,0.712597,0
15,18.8945,1.17719,0.712597,0
16,18.8945,1.17719,0.712597,0
17,18.8945,1.17719,0.712597,0
18,18.8945,1.17719,0.712597,0
19,18.8945,1.17719,0.712597,0
20,18.8945,1.17719,0.712597,0
21,18.8945,1.17719,0.712597,0
22,18.8945,1.17719,0.712597,0
23,18.8945,1.17719,0.712597,0
24,18.8945,1.17719,0.712597,0
25,18.8945,1.17719,0.712597,0
26,18.8945,1.17719,0.712597,0
27,18.8945,1.17719,0.712597,0
28,18.8945,1.17719,0.712597,0
29,18.8945,1.17719,0.712597,0
30,18.8945,1.17719,0.712597,0
31,18.8945,1.17719,0.712597,0
