timestamp,protocolo,nodos_fijos,nodos_moviles,nodos_maliciosos,nodos_interferentes,throughput_promedio,throughput_maximo,delay_promedio,delay_maximo,delay_minimo,jitter_promedio,perdida_paquetes,pdr,paquetes_totales,paquetes_perdidos,numero_flujos,tiempo_simulacion
2025-06-03 09:23:26,OLSR,20,10,0,3,0.876414,25.416000,0.156898,1.122926,0.002302,0.174930,47.664671,52.335329,835,398,29,60.000000
