node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,5.72927,0.965929,0.644833,0
1,5.72927,0.965929,0.644833,0
2,5.72927,0.965929,0.644833,0
3,5.72927,0.965929,0.644833,0
4,5.72927,0.965929,0.644833,0
5,5.72927,0.965929,0.644833,0
6,5.72927,0.965929,0.644833,0
7,5.72927,0.965929,0.644833,0
8,5.72927,0.965929,0.644833,0
9,5.72927,0.965929,0.644833,0
10,5.72927,0.965929,0.644833,0
11,5.72927,0.965929,0.644833,0
12,5.72927,0.965929,0.644833,0
13,5.72927,0.965929,0.644833,0
14,5.72927,0.965929,0.644833,0
15,5.72927,0.965929,0.644833,0
16,5.72927,0.965929,0.644833,0
17,5.72927,0.965929,0.644833,0
18,5.72927,0.965929,0.644833,0
19,5.72927,0.965929,0.644833,0
20,5.72927,0.965929,0.644833,0
21,5.72927,0.965929,0.644833,0
22,5.72927,0.965929,0.644833,0
23,5.72927,0.965929,0.644833,0
24,5.72927,0.965929,0.644833,0
25,5.72927,0.965929,0.644833,0
26,5.72927,0.965929,0.644833,0
27,5.72927,0.965929,0.644833,0
28,5.72927,0.965929,0.644833,0
29,5.72927,0.965929,0.644833,0
30,5.72927,0.965929,0.644833,0
31,5.72927,0.965929,0.644833,0
