node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,53.856,0.519099,0.395195,0
1,53.856,0.519099,0.395195,0
2,53.856,0.519099,0.395195,0
3,53.856,0.519099,0.395195,0
4,53.856,0.519099,0.395195,0
5,53.856,0.519099,0.395195,0
6,53.856,0.519099,0.395195,0
7,53.856,0.519099,0.395195,0
8,53.856,0.519099,0.395195,0
9,53.856,0.519099,0.395195,0
10,53.856,0.519099,0.395195,0
11,53.856,0.519099,0.395195,0
12,53.856,0.519099,0.395195,0
13,53.856,0.519099,0.395195,0
14,53.856,0.519099,0.395195,0
15,53.856,0.519099,0.395195,0
16,53.856,0.519099,0.395195,0
17,53.856,0.519099,0.395195,0
18,53.856,0.519099,0.395195,0
19,53.856,0.519099,0.395195,0
20,53.856,0.519099,0.395195,0
21,53.856,0.519099,0.395195,0
22,53.856,0.519099,0.395195,0
23,53.856,0.519099,0.395195,0
24,53.856,0.519099,0.395195,0
25,53.856,0.519099,0.395195,0
26,53.856,0.519099,0.395195,0
27,53.856,0.519099,0.395195,0
28,53.856,0.519099,0.395195,0
29,53.856,0.519099,0.395195,0
