node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,15.3928,0.843181,0.592204,0
1,15.3928,0.843181,0.592204,0
2,15.3928,0.843181,0.592204,0
3,15.3928,0.843181,0.592204,0
4,15.3928,0.843181,0.592204,0
5,15.3928,0.843181,0.592204,0
6,15.3928,0.843181,0.592204,0
7,15.3928,0.843181,0.592204,0
8,15.3928,0.843181,0.592204,0
9,15.3928,0.843181,0.592204,0
10,15.3928,0.843181,0.592204,0
11,15.3928,0.843181,0.592204,0
12,15.3928,0.843181,0.592204,0
13,15.3928,0.843181,0.592204,0
14,15.3928,0.843181,0.592204,0
15,15.3928,0.843181,0.592204,0
16,15.3928,0.843181,0.592204,0
17,15.3928,0.843181,0.592204,0
18,15.3928,0.843181,0.592204,0
19,15.3928,0.843181,0.592204,0
20,15.3928,0.843181,0.592204,0
21,15.3928,0.843181,0.592204,0
22,15.3928,0.843181,0.592204,0
23,15.3928,0.843181,0.592204,0
24,15.3928,0.843181,0.592204,0
25,15.3928,0.843181,0.592204,0
26,15.3928,0.843181,0.592204,0
27,15.3928,0.843181,0.592204,0
28,15.3928,0.843181,0.592204,0
29,15.3928,0.843181,0.592204,0
30,15.3928,0.843181,0.592204,0
31,15.3928,0.843181,0.592204,0
32,15.3928,0.843181,0.592204,0
33,15.3928,0.843181,0.592204,0
34,15.3928,0.843181,0.592204,0
