node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,451.231,0.758983,0.290375,0
1,451.231,0.758983,0.290375,0
2,451.231,0.758983,0.290375,0
3,451.231,0.758983,0.290375,0
4,451.231,0.758983,0.290375,0
5,451.231,0.758983,0.290375,0
6,451.231,0.758983,0.290375,0
7,451.231,0.758983,0.290375,0
8,451.231,0.758983,0.290375,0
9,451.231,0.758983,0.290375,0
10,451.231,0.758983,0.290375,0
11,451.231,0.758983,0.290375,0
12,451.231,0.758983,0.290375,0
13,451.231,0.758983,0.290375,0
14,451.231,0.758983,0.290375,0
15,451.231,0.758983,0.290375,0
16,451.231,0.758983,0.290375,0
17,451.231,0.758983,0.290375,0
18,451.231,0.758983,0.290375,0
19,451.231,0.758983,0.290375,0
20,451.231,0.758983,0.290375,0
21,451.231,0.758983,0.290375,0
22,451.231,0.758983,0.290375,0
23,451.231,0.758983,0.290375,0
24,451.231,0.758983,0.290375,0
25,451.231,0.758983,0.290375,0
26,451.231,0.758983,0.290375,0
27,451.231,0.758983,0.290375,0
28,451.231,0.758983,0.290375,0
29,451.231,0.758983,0.290375,0
30,451.231,0.758983,0.290375,0
31,451.231,0.758983,0.290375,0
