node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,359.794,0.594249,0.187257,0
1,359.794,0.594249,0.187257,0
2,359.794,0.594249,0.187257,0
3,359.794,0.594249,0.187257,0
4,359.794,0.594249,0.187257,0
5,359.794,0.594249,0.187257,0
6,359.794,0.594249,0.187257,0
7,359.794,0.594249,0.187257,0
8,359.794,0.594249,0.187257,0
9,359.794,0.594249,0.187257,0
10,359.794,0.594249,0.187257,0
11,359.794,0.594249,0.187257,0
12,359.794,0.594249,0.187257,0
13,359.794,0.594249,0.187257,0
14,359.794,0.594249,0.187257,0
15,359.794,0.594249,0.187257,0
16,359.794,0.594249,0.187257,0
17,359.794,0.594249,0.187257,0
18,359.794,0.594249,0.187257,0
19,359.794,0.594249,0.187257,0
20,359.794,0.594249,0.187257,0
21,359.794,0.594249,0.187257,0
22,359.794,0.594249,0.187257,0
23,359.794,0.594249,0.187257,0
24,359.794,0.594249,0.187257,0
25,359.794,0.594249,0.187257,0
26,359.794,0.594249,0.187257,0
27,359.794,0.594249,0.187257,0
28,359.794,0.594249,0.187257,0
29,359.794,0.594249,0.187257,0
30,359.794,0.594249,0.187257,0
31,359.794,0.594249,0.187257,0
32,359.794,0.594249,0.187257,0
33,359.794,0.594249,0.187257,0
34,359.794,0.594249,0.187257,0
