timestamp,protocolo,nodos_fijos,nodos_moviles,nodos_maliciosos,nodos_interferentes,throughput_promedio,throughput_maximo,delay_promedio,delay_maximo,delay_minimo,jitter_promedio,perdida_paquetes,pdr,paquetes_totales,paquetes_perdidos,numero_flujos,tiempo_simulacion
2025-06-03 09:08:41,DSDV,20,10,0,0,0.972000,29.160000,0.640722,5.158704,0.004287,0.735918,46.551724,53.448276,870,405,30,60.000000
