node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,258.213,0.773575,0.746732,0
1,258.213,0.773575,0.746732,0
2,258.213,0.773575,0.746732,0
3,258.213,0.773575,0.746732,0
4,258.213,0.773575,0.746732,0
5,258.213,0.773575,0.746732,0
6,258.213,0.773575,0.746732,0
7,258.213,0.773575,0.746732,0
8,258.213,0.773575,0.746732,0
9,258.213,0.773575,0.746732,0
10,258.213,0.773575,0.746732,0
11,258.213,0.773575,0.746732,0
12,258.213,0.773575,0.746732,0
13,258.213,0.773575,0.746732,0
14,258.213,0.773575,0.746732,0
15,258.213,0.773575,0.746732,0
16,258.213,0.773575,0.746732,0
17,258.213,0.773575,0.746732,0
18,258.213,0.773575,0.746732,0
19,258.213,0.773575,0.746732,0
20,258.213,0.773575,0.746732,0
21,258.213,0.773575,0.746732,0
22,258.213,0.773575,0.746732,0
23,258.213,0.773575,0.746732,0
24,258.213,0.773575,0.746732,0
25,258.213,0.773575,0.746732,0
26,258.213,0.773575,0.746732,0
27,258.213,0.773575,0.746732,0
28,258.213,0.773575,0.746732,0
29,258.213,0.773575,0.746732,0
30,258.213,0.773575,0.746732,0
31,258.213,0.773575,0.746732,0
32,258.213,0.773575,0.746732,0
33,258.213,0.773575,0.746732,0
34,258.213,0.773575,0.746732,0
