timestamp,protocolo,nodos_fijos,nodos_moviles,nodos_maliciosos,nodos_interferentes,throughput_promedio,throughput_maximo,delay_promedio,delay_maximo,delay_minimo,jitter_promedio,perdida_paquetes,pdr,paquetes_totales,paquetes_perdidos,numero_flujos,tiempo_simulacion
2025-06-03 09:07:00,OLSR,20,10,0,0,0.953379,27.648000,0.102078,1.043652,0.002277,0.075534,45.400239,54.599761,837,380,29,60.000000
