time,node_id,x,y,z
1,20,79.1971,70.8873,0
1,21,76.7302,31.205,0
1,22,97.972,48.7193,0
1,23,18.1562,87.2597,0
1,24,23.837,69.3399,0
1,25,18.4002,60.9442,0
1,26,93.133,46.8887,0
1,27,66.995,86.8119,0
1,28,79.252,15.3264,0
1,29,93.7405,66.6182,0
2,20,78.8287,71.8169,0
2,21,77.3464,31.9926,0
2,22,97.1809,48.1076,0
2,23,17.4526,87.9703,0
2,24,23.1816,70.0952,0
2,25,17.4009,60.9061,0
2,26,93.1482,47.8886,0
2,27,67.9577,87.0825,0
2,28,78.7958,14.4365,0
2,29,94.6954,66.3212,0
3,20,78.3476,70.9402,0
3,21,76.5163,32.5503,0
3,22,97.8208,47.3391,0
3,23,16.5456,88.3915,0
3,24,22.3041,69.6155,0
3,25,18.3227,61.2939,0
3,26,93.6079,47.0005,0
3,27,67.0216,87.4343,0
3,28,78.4801,15.3854,0
3,29,94.2546,65.4236,0
4,20,77.8666,70.0635,0
4,21,75.6862,33.1079,0
4,22,98.4607,46.5706,0
4,23,15.6386,88.8127,0
4,24,21.4267,69.1358,0
4,25,19.2444,61.6817,0
4,26,94.0675,46.1124,0
4,27,66.0855,87.7861,0
4,28,78.1643,16.3342,0
4,29,93.8139,64.526,0
5,20,78.8629,69.9779,0
5,21,76.6857,33.1391,0
5,22,97.5408,46.9626,0
5,23,15.4873,87.8242,0
5,24,21.5139,70.132,0
5,25,19.9199,62.4191,0
5,26,93.2157,46.6363,0
5,27,65.2257,87.2755,0
5,28,77.17,16.2276,0
5,29,92.8181,64.4338,0
6,20,79.8592,69.8922,0
6,21,77.6852,33.1704,0
6,22,96.6208,47.3545,0
6,23,15.3361,86.8357,0
6,24,21.6011,71.1281,0
6,25,20.5954,63.1565,0
6,26,92.3639,47.1601,0
6,27,64.3659,86.765,0
6,28,76.1757,16.121,0
6,29,91.8224,64.3415,0
7,20,80.7184,70.4038,0
7,21,76.8289,32.6539,0
7,22,96.8779,48.3209,0
7,23,16.2562,86.4441,0
7,24,20.7174,71.5963,0
7,25,21.2656,62.4144,0
7,26,91.3643,47.1878,0
7,27,63.4738,86.313,0
7,28,77.0931,15.7232,0
7,29,90.9054,63.9426,0
8,20,81.5776,70.9154,0
8,21,75.9726,32.1375,0
8,22,97.135,49.2873,0
8,23,17.1764,86.0526,0
8,24,19.8338,72.0645,0
8,25,21.9359,61.6723,0
8,26,90.3647,47.2155,0
8,27,62.5818,85.8611,0
8,28,78.0106,15.3253,0
8,29,89.9884,63.5438,0
9,20,80.5776,70.916,0
9,21,74.9776,32.2376,0
9,22,97.2658,50.2787,0
9,23,16.2307,86.3778,0
9,24,20.674,72.6068,0
9,25,21.1339,62.2696,0
9,26,91.0262,46.4657,0
9,27,62.5444,84.8618,0
9,28,79.0082,15.3941,0
9,29,89.1773,62.9588,0
10,20,79.5776,70.9165,0
10,21,73.9827,32.3377,0
10,22,97.3966,51.2701,0
10,23,15.2851,86.703,0
10,24,21.5141,73.1492,0
10,25,20.3319,62.8669,0
10,26,91.6878,45.7158,0
10,27,62.5071,83.8625,0
10,28,80.0059,15.4628,0
10,29,88.3662,62.3739,0
11,20,80.2661,71.6418,0
11,21,73.8639,33.3307,0
11,22,97.7648,50.3403,0
11,23,14.4834,87.3008,0
11,24,22.4066,72.6982,0
11,25,20.1064,61.8927,0
11,26,91.4994,46.6979,0
11,27,61.8896,84.649,0
11,28,80.9966,15.3269,0
11,29,89.2321,61.8736,0
12,20,80.9546,72.367,0
12,21,73.7452,34.3236,0
12,22,98.133,49.4106,0
12,23,13.6818,87.8986,0
12,24,23.2992,72.2472,0
12,25,19.8809,60.9184,0
12,26,91.311,47.68,0
12,27,61.272,85.4356,0
12,28,81.9873,15.1909,0
12,29,90.098,61.3733,0
13,20,81.5793,73.1479,0
13,21,74.1141,33.3941,0
13,22,98.9488,49.989,0
13,23,12.6979,88.077,0
13,24,24.1486,72.775,0
13,25,19.0368,60.3821,0
13,26,90.6046,48.3878,0
13,27,60.2807,85.3047,0
13,28,82.8746,15.6521,0
13,29,90.7522,62.1296,0
14,20,82.2039,73.9288,0
14,21,74.483,32.4647,0
14,22,99.7646,50.5674,0
14,23,11.7139,88.2553,0
14,24,24.998,73.3027,0
14,25,18.1928,59.8458,0
14,26,89.8982,49.0956,0
14,27,59.2893,85.1738,0
14,28,83.7619,16.1133,0
14,29,91.4064,62.8859,0
15,20,83.0016,74.5319,0
15,21,75.112,33.2421,0
15,22,98.8597,50.993,0
15,23,10.7477,88.5131,0
15,24,24.347,72.5436,0
15,25,18.804,59.0544,0
15,26,89.5735,50.0414,0
15,27,60.0078,85.8693,0
15,28,83.1994,16.9401,0
15,29,92.3998,63.0005,0
16,20,83.7993,75.135,0
16,21,75.741,34.0195,0
16,22,97.9547,51.4186,0
16,23,9.78145,88.7708,0
16,24,23.6961,71.7845,0
16,25,19.4152,58.2629,0
16,26,89.2488,50.9872,0
16,27,60.7262,86.5648,0
16,28,82.6369,17.7669,0
16,29,93.3933,63.1151,0
17,20,84.5066,75.8418,0
17,21,76.4523,34.7224,0
17,22,98.1011,52.4078,0
17,23,9.64611,89.7616,0
17,24,23.6931,72.7845,0
17,25,18.8313,57.451,0
17,26,89.5376,51.9446,0
17,27,61.7259,86.5376,0
17,28,82.4188,18.7428,0
17,29,92.5333,62.6047,0
18,20,85.214,76.5487,0
18,21,77.1636,35.4253,0
18,22,98.2474,53.397,0
18,23,9.51077,90.7524,0
18,24,23.6902,73.7845,0
18,25,18.2475,56.6391,0
18,26,89.8264,52.902,0
18,27,62.7255,86.5104,0
18,28,82.2007,19.7187,0
18,29,91.6734,62.0943,0
19,20,84.24,76.7753,0
19,21,76.5245,34.6561,0
19,22,97.8781,54.3264,0
19,23,9.66781,91.74,0
19,24,23.0074,74.5151,0
19,25,17.283,56.3752,0
19,26,89.3209,53.7648,0
19,27,63.4884,87.1569,0
19,28,81.2384,19.4466,0
19,29,91.9015,61.1207,0
20,20,83.266,77.0019,0
20,21,75.8854,33.887,0
