node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,447.552,0.761502,0.39337,0
1,447.552,0.761502,0.39337,0
2,447.552,0.761502,0.39337,0
3,447.552,0.761502,0.39337,0
4,447.552,0.761502,0.39337,0
5,447.552,0.761502,0.39337,0
6,447.552,0.761502,0.39337,0
7,447.552,0.761502,0.39337,0
8,447.552,0.761502,0.39337,0
9,447.552,0.761502,0.39337,0
10,447.552,0.761502,0.39337,0
11,447.552,0.761502,0.39337,0
12,447.552,0.761502,0.39337,0
13,447.552,0.761502,0.39337,0
14,447.552,0.761502,0.39337,0
15,447.552,0.761502,0.39337,0
16,447.552,0.761502,0.39337,0
17,447.552,0.761502,0.39337,0
18,447.552,0.761502,0.39337,0
19,447.552,0.761502,0.39337,0
20,447.552,0.761502,0.39337,0
21,447.552,0.761502,0.39337,0
22,447.552,0.761502,0.39337,0
23,447.552,0.761502,0.39337,0
24,447.552,0.761502,0.39337,0
25,447.552,0.761502,0.39337,0
26,447.552,0.761502,0.39337,0
27,447.552,0.761502,0.39337,0
28,447.552,0.761502,0.39337,0
29,447.552,0.761502,0.39337,0
30,447.552,0.761502,0.39337,0
31,447.552,0.761502,0.39337,0
32,447.552,0.761502,0.39337,0
33,447.552,0.761502,0.39337,0
34,447.552,0.761502,0.39337,0
