node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,704.654,3.48491,2.62539,0
1,704.654,3.48491,2.62539,0
2,704.654,3.48491,2.62539,0
3,704.654,3.48491,2.62539,0
4,704.654,3.48491,2.62539,0
5,704.654,3.48491,2.62539,0
6,704.654,3.48491,2.62539,0
7,704.654,3.48491,2.62539,0
8,704.654,3.48491,2.62539,0
9,704.654,3.48491,2.62539,0
10,704.654,3.48491,2.62539,0
11,704.654,3.48491,2.62539,0
12,704.654,3.48491,2.62539,0
13,704.654,3.48491,2.62539,0
14,704.654,3.48491,2.62539,0
15,704.654,3.48491,2.62539,0
16,704.654,3.48491,2.62539,0
17,704.654,3.48491,2.62539,0
18,704.654,3.48491,2.62539,0
19,704.654,3.48491,2.62539,0
20,704.654,3.48491,2.62539,0
21,704.654,3.48491,2.62539,0
22,704.654,3.48491,2.62539,0
23,704.654,3.48491,2.62539,0
24,704.654,3.48491,2.62539,0
25,704.654,3.48491,2.62539,0
26,704.654,3.48491,2.62539,0
27,704.654,3.48491,2.62539,0
28,704.654,3.48491,2.62539,0
29,704.654,3.48491,2.62539,0
30,704.654,3.48491,2.62539,0
31,704.654,3.48491,2.62539,0
32,704.654,3.48491,2.62539,0
33,704.654,3.48491,2.62539,0
34,704.654,3.48491,2.62539,0
