node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,1041.12,0.831042,0.702046,0
1,1041.12,0.831042,0.702046,0
2,1041.12,0.831042,0.702046,0
3,1041.12,0.831042,0.702046,0
4,1041.12,0.831042,0.702046,0
5,1041.12,0.831042,0.702046,0
6,1041.12,0.831042,0.702046,0
7,1041.12,0.831042,0.702046,0
8,1041.12,0.831042,0.702046,0
9,1041.12,0.831042,0.702046,0
10,1041.12,0.831042,0.702046,0
11,1041.12,0.831042,0.702046,0
12,1041.12,0.831042,0.702046,0
13,1041.12,0.831042,0.702046,0
14,1041.12,0.831042,0.702046,0
15,1041.12,0.831042,0.702046,0
16,1041.12,0.831042,0.702046,0
17,1041.12,0.831042,0.702046,0
18,1041.12,0.831042,0.702046,0
19,1041.12,0.831042,0.702046,0
20,1041.12,0.831042,0.702046,0
21,1041.12,0.831042,0.702046,0
22,1041.12,0.831042,0.702046,0
23,1041.12,0.831042,0.702046,0
24,1041.12,0.831042,0.702046,0
25,1041.12,0.831042,0.702046,0
26,1041.12,0.831042,0.702046,0
27,1041.12,0.831042,0.702046,0
28,1041.12,0.831042,0.702046,0
29,1041.12,0.831042,0.702046,0
30,1041.12,0.831042,0.702046,0
31,1041.12,0.831042,0.702046,0
