node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,8.33678,0.645211,0.398178,0
1,8.33678,0.645211,0.398178,0
2,8.33678,0.645211,0.398178,0
3,8.33678,0.645211,0.398178,0
4,8.33678,0.645211,0.398178,0
5,8.33678,0.645211,0.398178,0
6,8.33678,0.645211,0.398178,0
7,8.33678,0.645211,0.398178,0
8,8.33678,0.645211,0.398178,0
9,8.33678,0.645211,0.398178,0
10,8.33678,0.645211,0.398178,0
11,8.33678,0.645211,0.398178,0
12,8.33678,0.645211,0.398178,0
13,8.33678,0.645211,0.398178,0
14,8.33678,0.645211,0.398178,0
15,8.33678,0.645211,0.398178,0
16,8.33678,0.645211,0.398178,0
17,8.33678,0.645211,0.398178,0
18,8.33678,0.645211,0.398178,0
19,8.33678,0.645211,0.398178,0
20,8.33678,0.645211,0.398178,0
21,8.33678,0.645211,0.398178,0
22,8.33678,0.645211,0.398178,0
23,8.33678,0.645211,0.398178,0
24,8.33678,0.645211,0.398178,0
25,8.33678,0.645211,0.398178,0
26,8.33678,0.645211,0.398178,0
27,8.33678,0.645211,0.398178,0
28,8.33678,0.645211,0.398178,0
29,8.33678,0.645211,0.398178,0
30,8.33678,0.645211,0.398178,0
31,8.33678,0.645211,0.398178,0
