timestamp,source_ip,port,traffic_type,packet_size,sim_time
2025-06-03 09:28:41,192.168.1.7,9,Normal,512,3.01114
2025-06-03 09:28:41,192.168.1.6,9,Normal,512,3.01985
2025-06-03 09:28:42,192.168.1.29,9,Normal,512,3.08214
2025-06-03 09:28:42,192.168.1.9,9,Normal,512,3.09535
2025-06-03 09:28:42,192.168.1.21,9,Normal,512,3.10163
2025-06-03 09:28:42,192.168.1.2,9,Normal,512,3.11168
2025-06-03 09:28:42,192.168.1.30,9,Normal,512,3.21796
2025-06-03 09:28:42,192.168.1.5,9,Normal,512,3.22807
2025-06-03 09:28:43,192.168.1.7,9,Normal,512,5.00092
2025-06-03 09:28:43,192.168.1.2,9,Normal,512,5.00117
2025-06-03 09:28:43,192.168.1.30,9,Normal,512,5.00217
2025-06-03 09:28:43,192.168.1.5,9,Normal,512,5.00252
2025-06-03 09:28:43,192.168.1.6,9,Normal,512,5.00365
2025-06-03 09:28:43,192.168.1.9,9,Normal,512,5.00758
2025-06-03 09:28:43,192.168.1.29,9,Normal,512,5.00946
2025-06-03 09:28:43,192.168.1.21,9,Normal,512,5.0167
2025-06-03 09:28:44,192.168.1.2,9,Normal,512,7.00107
2025-06-03 09:28:44,192.168.1.7,9,Normal,512,7.00134
2025-06-03 09:28:44,192.168.1.6,9,Normal,512,7.00157
2025-06-03 09:28:44,192.168.1.21,9,Normal,512,7.00192
2025-06-03 09:28:44,192.168.1.30,9,Normal,512,7.00241
2025-06-03 09:28:44,192.168.1.29,9,Normal,512,7.0053
2025-06-03 09:28:44,192.168.1.9,9,Normal,512,7.0113
2025-06-03 09:28:44,192.168.1.5,9,Normal,512,7.01456
2025-06-03 09:28:45,192.168.1.29,9,Normal,512,9.00047
2025-06-03 09:28:45,192.168.1.2,9,Normal,512,9.00069
2025-06-03 09:28:45,192.168.1.9,9,Normal,512,9.00105
2025-06-03 09:28:45,192.168.1.6,9,Normal,512,9.00133
2025-06-03 09:28:45,192.168.1.7,9,Normal,512,9.00172
2025-06-03 09:28:45,192.168.1.21,9,Normal,512,9.00232
2025-06-03 09:28:45,192.168.1.30,9,Normal,512,9.00587
2025-06-03 09:28:45,192.168.1.5,9,Normal,512,9.00839
2025-06-03 09:28:51,192.168.1.7,9,Normal,512,11.0006
2025-06-03 09:28:51,192.168.1.6,9,Normal,512,11.0008
2025-06-03 09:28:51,192.168.1.9,9,Normal,512,11.0014
2025-06-03 09:28:51,192.168.1.2,9,Normal,512,11.0019
2025-06-03 09:28:51,192.168.1.21,9,Normal,512,11.0038
2025-06-03 09:28:51,192.168.1.30,9,Normal,512,11.0045
2025-06-03 09:28:51,192.168.1.29,9,Normal,512,11.0049
2025-06-03 09:28:52,192.168.1.5,9,Normal,512,11.1586
2025-06-03 09:29:01,192.168.1.7,9,Normal,512,13.0004
2025-06-03 09:29:01,192.168.1.5,9,Normal,512,13.0007
2025-06-03 09:29:01,192.168.1.2,9,Normal,512,13.0011
2025-06-03 09:29:01,192.168.1.21,9,Normal,512,13.0014
2025-06-03 09:29:01,192.168.1.9,9,Normal,512,13.0022
