node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,3.25469,0.848633,0.503932,0
1,3.25469,0.848633,0.503932,0
2,3.25469,0.848633,0.503932,0
3,3.25469,0.848633,0.503932,0
4,3.25469,0.848633,0.503932,0
5,3.25469,0.848633,0.503932,0
6,3.25469,0.848633,0.503932,0
7,3.25469,0.848633,0.503932,0
8,3.25469,0.848633,0.503932,0
9,3.25469,0.848633,0.503932,0
10,3.25469,0.848633,0.503932,0
11,3.25469,0.848633,0.503932,0
12,3.25469,0.848633,0.503932,0
13,3.25469,0.848633,0.503932,0
14,3.25469,0.848633,0.503932,0
15,3.25469,0.848633,0.503932,0
16,3.25469,0.848633,0.503932,0
17,3.25469,0.848633,0.503932,0
18,3.25469,0.848633,0.503932,0
19,3.25469,0.848633,0.503932,0
20,3.25469,0.848633,0.503932,0
21,3.25469,0.848633,0.503932,0
22,3.25469,0.848633,0.503932,0
23,3.25469,0.848633,0.503932,0
24,3.25469,0.848633,0.503932,0
25,3.25469,0.848633,0.503932,0
26,3.25469,0.848633,0.503932,0
27,3.25469,0.848633,0.503932,0
28,3.25469,0.848633,0.503932,0
29,3.25469,0.848633,0.503932,0
