node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,167.986,0.203865,0.184417,0
1,167.986,0.203865,0.184417,0
2,167.986,0.203865,0.184417,0
3,167.986,0.203865,0.184417,0
4,167.986,0.203865,0.184417,0
5,167.986,0.203865,0.184417,0
6,167.986,0.203865,0.184417,0
7,167.986,0.203865,0.184417,0
8,167.986,0.203865,0.184417,0
9,167.986,0.203865,0.184417,0
10,167.986,0.203865,0.184417,0
11,167.986,0.203865,0.184417,0
12,167.986,0.203865,0.184417,0
13,167.986,0.203865,0.184417,0
14,167.986,0.203865,0.184417,0
15,167.986,0.203865,0.184417,0
16,167.986,0.203865,0.184417,0
17,167.986,0.203865,0.184417,0
18,167.986,0.203865,0.184417,0
19,167.986,0.203865,0.184417,0
20,167.986,0.203865,0.184417,0
21,167.986,0.203865,0.184417,0
22,167.986,0.203865,0.184417,0
23,167.986,0.203865,0.184417,0
24,167.986,0.203865,0.184417,0
25,167.986,0.203865,0.184417,0
26,167.986,0.203865,0.184417,0
27,167.986,0.203865,0.184417,0
28,167.986,0.203865,0.184417,0
29,167.986,0.203865,0.184417,0
30,167.986,0.203865,0.184417,0
31,167.986,0.203865,0.184417,0
32,167.986,0.203865,0.184417,0
33,167.986,0.203865,0.184417,0
34,167.986,0.203865,0.184417,0
