node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,59.4,0.292936,0.296384,0
1,59.4,0.292936,0.296384,0
2,59.4,0.292936,0.296384,0
3,59.4,0.292936,0.296384,0
4,59.4,0.292936,0.296384,0
5,59.4,0.292936,0.296384,0
6,59.4,0.292936,0.296384,0
7,59.4,0.292936,0.296384,0
8,59.4,0.292936,0.296384,0
9,59.4,0.292936,0.296384,0
10,59.4,0.292936,0.296384,0
11,59.4,0.292936,0.296384,0
12,59.4,0.292936,0.296384,0
13,59.4,0.292936,0.296384,0
14,59.4,0.292936,0.296384,0
15,59.4,0.292936,0.296384,0
16,59.4,0.292936,0.296384,0
17,59.4,0.292936,0.296384,0
18,59.4,0.292936,0.296384,0
19,59.4,0.292936,0.296384,0
20,59.4,0.292936,0.296384,0
21,59.4,0.292936,0.296384,0
22,59.4,0.292936,0.296384,0
23,59.4,0.292936,0.296384,0
24,59.4,0.292936,0.296384,0
25,59.4,0.292936,0.296384,0
26,59.4,0.292936,0.296384,0
27,59.4,0.292936,0.296384,0
28,59.4,0.292936,0.296384,0
29,59.4,0.292936,0.296384,0
30,59.4,0.292936,0.296384,0
31,59.4,0.292936,0.296384,0
32,59.4,0.292936,0.296384,0
