node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,45.6873,0.612886,0.63202,0
1,45.6873,0.612886,0.63202,0
2,45.6873,0.612886,0.63202,0
3,45.6873,0.612886,0.63202,0
4,45.6873,0.612886,0.63202,0
5,45.6873,0.612886,0.63202,0
6,45.6873,0.612886,0.63202,0
7,45.6873,0.612886,0.63202,0
8,45.6873,0.612886,0.63202,0
9,45.6873,0.612886,0.63202,0
10,45.6873,0.612886,0.63202,0
11,45.6873,0.612886,0.63202,0
12,45.6873,0.612886,0.63202,0
13,45.6873,0.612886,0.63202,0
14,45.6873,0.612886,0.63202,0
15,45.6873,0.612886,0.63202,0
16,45.6873,0.612886,0.63202,0
17,45.6873,0.612886,0.63202,0
18,45.6873,0.612886,0.63202,0
19,45.6873,0.612886,0.63202,0
20,45.6873,0.612886,0.63202,0
21,45.6873,0.612886,0.63202,0
22,45.6873,0.612886,0.63202,0
23,45.6873,0.612886,0.63202,0
24,45.6873,0.612886,0.63202,0
25,45.6873,0.612886,0.63202,0
26,45.6873,0.612886,0.63202,0
27,45.6873,0.612886,0.63202,0
28,45.6873,0.612886,0.63202,0
29,45.6873,0.612886,0.63202,0
30,45.6873,0.612886,0.63202,0
31,45.6873,0.612886,0.63202,0
32,45.6873,0.612886,0.63202,0
