timestamp,source_ip,port,traffic_type,packet_size,sim_time
2025-06-03 09:11:40,192.168.1.2,9,Normal,512,3.00675
2025-06-03 09:11:40,192.168.1.9,9,Normal,512,3.04525
2025-06-03 09:11:40,192.168.1.6,9,Normal,512,3.05759
2025-06-03 09:11:40,192.168.1.21,9,Normal,512,3.06388
2025-06-03 09:11:40,192.168.1.20,9,Normal,512,3.06954
2025-06-03 09:11:40,192.168.1.7,9,Normal,512,3.08169
2025-06-03 09:11:40,192.168.1.3,9,Normal,512,3.08892
2025-06-03 09:11:40,192.168.1.10,9,Normal,512,3.09426
2025-06-03 09:11:40,192.168.1.12,9,Normal,512,3.11413
2025-06-03 09:11:40,192.168.1.13,9,Normal,512,3.12062
2025-06-03 09:11:40,192.168.1.11,9,Normal,512,3.12694
2025-06-03 09:11:40,192.168.1.15,9,Normal,512,3.13339
2025-06-03 09:11:40,192.168.1.14,9,Normal,512,3.14605
2025-06-03 09:11:40,192.168.1.26,9,Normal,512,3.15144
2025-06-03 09:11:40,192.168.1.23,9,Normal,512,3.15773
2025-06-03 09:11:40,192.168.1.22,9,Normal,512,3.28844
2025-06-03 09:11:40,192.168.1.25,9,Normal,512,3.28934
2025-06-03 09:11:41,192.168.1.7,9,Normal,512,5.00092
2025-06-03 09:11:41,192.168.1.3,9,Normal,512,5.00143
2025-06-03 09:11:41,192.168.1.11,9,Normal,512,5.0017
2025-06-03 09:11:41,192.168.1.23,9,Normal,512,5.00214
2025-06-03 09:11:41,192.168.1.21,9,Normal,512,5.00325
2025-06-03 09:11:41,192.168.1.2,9,Normal,512,5.00354
2025-06-03 09:11:41,192.168.1.6,9,Normal,512,5.00378
2025-06-03 09:11:41,192.168.1.29,9,Normal,512,5.00429
2025-06-03 09:11:41,192.168.1.12,9,Normal,512,5.00452
2025-06-03 09:11:41,192.168.1.14,9,Normal,512,5.00518
2025-06-03 09:11:41,192.168.1.13,9,Normal,512,5.00545
2025-06-03 09:11:41,192.168.1.10,9,Normal,512,5.00581
2025-06-03 09:11:41,192.168.1.9,9,Normal,512,5.00622
2025-06-03 09:11:41,192.168.1.15,9,Normal,512,5.00664
2025-06-03 09:11:41,192.168.1.26,9,Normal,512,5.00756
2025-06-03 09:11:41,192.168.1.20,9,Normal,512,5.00827
2025-06-03 09:11:41,192.168.1.13,9,Normal,512,7.00047
2025-06-03 09:11:41,192.168.1.9,9,Normal,512,7.00072
2025-06-03 09:11:41,192.168.1.2,9,Normal,512,7.00097
2025-06-03 09:11:41,192.168.1.15,9,Normal,512,7.00168
2025-06-03 09:11:41,192.168.1.26,9,Normal,512,7.00222
2025-06-03 09:11:41,192.168.1.11,9,Normal,512,7.00251
2025-06-03 09:11:41,192.168.1.6,9,Normal,512,7.00278
2025-06-03 09:11:41,192.168.1.10,9,Normal,512,7.00319
2025-06-03 09:11:41,192.168.1.3,9,Normal,512,7.00352
2025-06-03 09:11:41,192.168.1.12,9,Normal,512,7.00482
