node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,2.63101,0.84771,0.346621,0
1,2.63101,0.84771,0.346621,0
2,2.63101,0.84771,0.346621,0
3,2.63101,0.84771,0.346621,0
4,2.63101,0.84771,0.346621,0
5,2.63101,0.84771,0.346621,0
6,2.63101,0.84771,0.346621,0
7,2.63101,0.84771,0.346621,0
8,2.63101,0.84771,0.346621,0
9,2.63101,0.84771,0.346621,0
10,2.63101,0.84771,0.346621,0
11,2.63101,0.84771,0.346621,0
12,2.63101,0.84771,0.346621,0
13,2.63101,0.84771,0.346621,0
14,2.63101,0.84771,0.346621,0
15,2.63101,0.84771,0.346621,0
16,2.63101,0.84771,0.346621,0
17,2.63101,0.84771,0.346621,0
18,2.63101,0.84771,0.346621,0
19,2.63101,0.84771,0.346621,0
20,2.63101,0.84771,0.346621,0
21,2.63101,0.84771,0.346621,0
22,2.63101,0.84771,0.346621,0
23,2.63101,0.84771,0.346621,0
24,2.63101,0.84771,0.346621,0
25,2.63101,0.84771,0.346621,0
26,2.63101,0.84771,0.346621,0
27,2.63101,0.84771,0.346621,0
28,2.63101,0.84771,0.346621,0
29,2.63101,0.84771,0.346621,0
30,2.63101,0.84771,0.346621,0
31,2.63101,0.84771,0.346621,0
32,2.63101,0.84771,0.346621,0
