node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,52.5848,0.133445,0.11473,0
1,52.5848,0.133445,0.11473,0
2,52.5848,0.133445,0.11473,0
3,52.5848,0.133445,0.11473,0
4,52.5848,0.133445,0.11473,0
5,52.5848,0.133445,0.11473,0
6,52.5848,0.133445,0.11473,0
7,52.5848,0.133445,0.11473,0
8,52.5848,0.133445,0.11473,0
9,52.5848,0.133445,0.11473,0
10,52.5848,0.133445,0.11473,0
11,52.5848,0.133445,0.11473,0
12,52.5848,0.133445,0.11473,0
13,52.5848,0.133445,0.11473,0
14,52.5848,0.133445,0.11473,0
15,52.5848,0.133445,0.11473,0
16,52.5848,0.133445,0.11473,0
17,52.5848,0.133445,0.11473,0
18,52.5848,0.133445,0.11473,0
19,52.5848,0.133445,0.11473,0
20,52.5848,0.133445,0.11473,0
21,52.5848,0.133445,0.11473,0
22,52.5848,0.133445,0.11473,0
23,52.5848,0.133445,0.11473,0
24,52.5848,0.133445,0.11473,0
25,52.5848,0.133445,0.11473,0
26,52.5848,0.133445,0.11473,0
27,52.5848,0.133445,0.11473,0
28,52.5848,0.133445,0.11473,0
29,52.5848,0.133445,0.11473,0
30,52.5848,0.133445,0.11473,0
31,52.5848,0.133445,0.11473,0
32,52.5848,0.133445,0.11473,0
