timestamp,node_id,protocol,destination,next_hop,metric
5,9,DSDV,0.0.0.0,0.0.0.0,0
5,10,DSDV,0.0.0.0,0.0.0.0,0
5,11,DSDV,0.0.0.0,0.0.0.0,0
5,12,DSDV,0.0.0.0,0.0.0.0,0
5,13,DSDV,0.0.0.0,0.0.0.0,0
5,14,DSDV,0.0.0.0,0.0.0.0,0
5,15,DSDV,0.0.0.0,0.0.0.0,0
5,16,DSDV,0.0.0.0,0.0.0.0,0
5,17,DSDV,0.0.0.0,0.0.0.0,0
5,18,DSDV,0.0.0.0,0.0.0.0,0
5,19,DSDV,0.0.0.0,0.0.0.0,0
5,20,DSDV,0.0.0.0,0.0.0.0,0
5,21,DSDV,0.0.0.0,0.0.0.0,0
5,22,DSDV,0.0.0.0,0.0.0.0,0
5,23,DSDV,0.0.0.0,0.0.0.0,0
5,24,DSDV,0.0.0.0,0.0.0.0,0
5,25,DSDV,0.0.0.0,0.0.0.0,0
5,26,DSDV,0.0.0.0,0.0.0.0,0
5,27,DSDV,0.0.0.0,0.0.0.0,0
5,28,DSDV,0.0.0.0,0.0.0.0,0
5,29,DSDV,0.0.0.0,0.0.0.0,0
5,30,DSDV,0.0.0.0,0.0.0.0,0
5,31,DSDV,0.0.0.0,0.0.0.0,0
5,32,DSDV,0.0.0.0,0.0.0.0,0
5,33,DSDV,0.0.0.0,0.0.0.0,0
5,34,DSDV,0.0.0.0,0.0.0.0,0
6,0,DSDV,0.0.0.0,0.0.0.0,0
6,1,DSDV,0.0.0.0,0.0.0.0,0
6,2,DSDV,0.0.0.0,0.0.0.0,0
6,3,DSDV,0.0.0.0,0.0.0.0,0
6,4,DSDV,0.0.0.0,0.0.0.0,0
6,5,DSDV,0.0.0.0,0.0.0.0,0
6,6,DSDV,0.0.0.0,0.0.0.0,0
6,7,DSDV,0.0.0.0,0.0.0.0,0
6,8,DSDV,0.0.0.0,0.0.0.0,0
6,9,DSDV,0.0.0.0,0.0.0.0,0
6,10,DSDV,0.0.0.0,0.0.0.0,0
6,11,DSDV,0.0.0.0,0.0.0.0,0
6,12,DSDV,0.0.0.0,0.0.0.0,0
6,13,DSDV,0.0.0.0,0.0.0.0,0
6,14,DSDV,0.0.0.0,0.0.0.0,0
6,15,DSDV,0.0.0.0,0.0.0.0,0
6,16,DSDV,0.0.0.0,0.0.0.0,0
6,17,DSDV,0.0.0.0,0.0.0.0,0
6,18,DSDV,0.0.0.0,0.0.0.0,0
6,19,DSDV,0.0.0.0,0.0.0.0,0
6,20,DSDV,0.0.0.0,0.0.0.0,0
6,21,DSDV,0.0.0.0,0.0.0.0,0
6,22,DSDV,0.0.0.0,0.0.0.0,0
6,23,DSDV,0.0.0.0,0.0.0.0,0
6,24,DSDV,0.0.0.0,0.0.0.0,0
6,25,DSDV,0.0.0.0,0.0.0.0,0
6,26,DSDV,0.0.0.0,0.0.0.0,0
6,27,DSDV,0.0.0.0,0.0.0.0,0
6,28,DSDV,0.0.0.0,0.0.0.0,0
6,29,DSDV,0.0.0.0,0.0.0.0,0
6,30,DSDV,0.0.0.0,0.0.0.0,0
6,31,DSDV,0.0.0.0,0.0.0.0,0
6,32,DSDV,0.0.0.0,0.0.0.0,0
6,33,DSDV,0.0.0.0,0.0.0.0,0
6,34,DSDV,0.0.0.0,0.0.0.0,0
7,0,DSDV,0.0.0.0,0.0.0.0,0
7,1,DSDV,0.0.0.0,0.0.0.0,0
7,2,DSDV,0.0.0.0,0.0.0.0,0
7,3,DSDV,0.0.0.0,0.0.0.0,0
7,4,DSDV,0.0.0.0,0.0.0.0,0
7,5,DSDV,0.0.0.0,0.0.0.0,0
7,6,DSDV,0.0.0.0,0.0.0.0,0
7,7,DSDV,0.0.0.0,0.0.0.0,0
7,8,DSDV,0.0.0.0,0.0.0.0,0
7,9,DSDV,0.0.0.0,0.0.0.0,0
7,10,DSDV,0.0.0.0,0.0.0.0,0
7,11,DSDV,0.0.0.0,0.0.0.0,0
7,12,DSDV,0.0.0.0,0.0.0.0,0
7,13,DSDV,0.0.0.0,0.0.0.0,0
7,14,DSDV,0.0.0.0,0.0.0.0,0
7,15,DSDV,0.0.0.0,0.0.0.0,0
7,16,DSDV,0.0.0.0,0.0.0.0,0
7,17,DSDV,0.0.0.0,0.0.0.0,0
7,18,DSDV,0.0.0.0,0.0.0.0,0
7,19,DSDV,0.0.0.0,0.0.0.0,0
7,20,DSDV,0.0.0.0,0.0.0.0,0
7,21,DSDV,0.0.0.0,0.0.0.0,0
7,22,DSDV,0.0.0.0,0.0.0.0,0
7,23,DSDV,0.0.0.0,0.0.0.0,0
7,24,DSDV,0.0.0.0,0.0.0.0,0
7,25,DSDV,0.0.0.0,0.0.0.0,0
7,26,DSDV,0.0.0.0,0.0.0.0,0
7,27,DSDV,0.0.0.0,0.0.0.0,0
7,28,DSDV,0.0.0.0,0.0.0.0,0
7,29,DSDV,0.0.0.0,0.0.0.0,0
7,30,DSDV,0.0.0.0,0.0.0.0,0
7,31,DSDV,0.0.0.0,0.0.0.0,0
7,32,DSDV,0.0.0.0,0.0.0.0,0
7,33,DSDV,0.0.0.0,0.0.0.0,0
7,34,DSDV,0.0.0.0,0.0.0.0,0
8,0,DSDV,0.0.0.0,0.0.0.0,0
8,1,DSDV,0.0.0.0,0.0.0.0,0
8,2,DSDV,0.0.0.0,0.0.0.0,0
8,3,DSDV,0.0.0.0,0.0.0.0,0
8,4,DSDV,0.0.0.0,0.0.0.0,0
8,5,DSDV,0.0.0.0,0.0.0.0,0
8,6,DSDV,0.0.0.0,0.0.0.0,0
8,7,DSDV,0.0.0.0,0.0.0.0,0
8,8,DSDV,0.0.0.0,0.0.0.0,0
8,9,DSDV,0.0.0.0,0.0.0.0,0
8,10,DSDV,0.0.0.0,0.0.0.0,0
8,11,DSDV,0.0.0.0,0.0.0.0,0
8,12,DSDV,0.0.0.0,0.0.0.0,0
8,13,DSDV,0.0.0.0,0.0.0.0,0
8,14,DSDV,0.0.0.0,0.0.0.0,0
8,15,DSDV,0.0.0.0,0.0.0.0,0
8,16,DSDV,0.0.0.0,0.0.0.0,0
8,17,DSDV,0.0.0.0,0.0.0.0,0
8,18,DSDV,0.0.0.0,0.0.0.0,0
8,19,DSDV,0.0.0.0,0.0.0.0,0
8,20,DSDV,0.0.0.0,0.0.0.0,0
8,21,DSDV,0.0.0.0,0.0.0.0,0
8,22,DSDV,0.0.0.0,0.0.0.0,0
8,23,DSDV,0.0.0.0,0.0.0.0,0
8,24,DSDV,0.0.0.0,0.0.0.0,0
8,25,DSDV,0.0.0.0,0.0.0.0,0
8,26,DSDV,0.0.0.0,0.0.0.0,0
8,27,DSDV,0.0.0.0,0.0.0.0,0
8,28,DSDV,0.0.0.0,0.0.0.0,0
8,29,DSDV,0.0.0.0,0.0.0.0,0
8,30,DSDV,0.0.0.0,0.0.0.0,0
8,31,DSDV,0.0.0.0,0.0.0.0,0
8,32,DSDV,0.0.0.0,0.0.0.0,0
8,33,DSDV,0.0.0.0,0.0.0.0,0
8,34,DSDV,0.0.0.0,0.0.0.0,0
9,0,DSDV,0.0.0.0,0.0.0.0,0
9,1,DSDV,0.0.0.0,0.0.0.0,0
9,2,DSDV,0.0.0.0,0.0.0.0,0
9,3,DSDV,0.0.0.0,0.0.0.0,0
9,4,DSDV,0.0.0.0,0.0.0.0,0
9,5,DSDV,0.0.0.0,0.0.0.0,0
9,6,DSDV,0.0.0.0,0.0.0.0,0
9,7,DSDV,0.0.0.0,0.0.0.0,0
9,8,DSDV,0.0.0.0,0.0.0.0,0
9,9,DSDV,0.0.0.0,0.0.0.0,0
9,10,DSDV,0.0.0.0,0.0.0.0,0
9,11,DSDV,0.0.0.0,0.0.0.0,0
9,12,DSDV,0.0.0.0,0.0.0.0,0
9,13,DSDV,0.0.0.0,0.0.0.0,0
9,14,DSDV,0.0.0.0,0.0.0.0,0
9,15,DSDV,0.0.0.0,0.0.0.0,0
9,16,DSDV,0.0.0.0,0.0.0.0,0
9,17,DSDV,0.0.0.0,0.0.0.0,0
9,18,DSDV,0.0.0.0,0.0.0.0,0
9,19,DSDV,0.0.0.0,0.0.0.0,0
9,20,DSDV,0.0.0.0,0.0.0.0,0
9,21,DSDV,0.0.0.0,0.0.0.0,0
9,22,DSDV,0.0.0.0,0.0.0.0,0
9,23,DSDV,0.0.0.0,0.0.0.0,0
9,24,DSDV,0.0.0.0,0.0.0.0,0
9,25,DSDV,0.0.0.0,0.0.0.0,0
9,26,DSDV,0.0.0.0,0.0.0.0,0
9,27,DSDV,0.0.0.0,0.0.0.0,0
9,28,DSDV,0.0.0.0,0.0.0.0,0
9,29,DSDV,0.0.0.0,0.0.0.0,0
9,30,DSDV,0.0.0.0,0.0.0.0,0
9,31,DSDV,0.0.0.0,0.0.0.0,0
9,32,DSDV,0.0.0.0,0.0.0.0,0
9,33,DSDV,0.0.0.0,0.0.0.0,0
9,34,DSDV,0.0.0.0,0.0.0.0,0
10,0,DSDV,0.0.0.0,0.0.0.0,0
10,1,DSDV,0.0.0.0,0.0.0.0,0
10,2,DSDV,0.0.0.0,0.0.0.0,0
10,3,DSDV,0.0.0.0,0.0.0.0,0
10,4,DSDV,0.0.0.0,0.0.0.0,0
10,5,DSDV,0.0.0.0,0.0.0.0,0
10,6,DSDV,0.0.0.0,0.0.0.0,0
10,7,DSDV,0.0.0.0,0.0.0.0,0
10,8,DSDV,0.0.0.0,0.0.0.0,0
10,9,DSDV,0.0.0.0,0.0.0.0,0
10,10,DSDV,0.0.0.0,0.0.0.0,0
10,11,DSDV,0.0.0.0,0.0.0.0,0
10,12,DSDV,0.0.0.0,0.0.0.0,0
10,13,DSDV,0.0.0.0,0.0.0.0,0
10,14,DSDV,0.0.0.0,0.0.0.0,0
10,15,DSDV,0.0.0.0,0.0.0.0,0
10,16,DSDV,0.0.0.0,0.0.0.0,0
10,17,DSDV,0.0.0.0,0.0.0.0,0
10,18,DSDV,0.0.0.0,0.0.0.0,0
10,19,DSDV,0.0.0.0,0.0.0.0,0
10,20,DSDV,0.0.0.0,0.0.0.0,0
10,21,DSDV,0.0.0.0,0.0.0.0,0
10,22,DSDV,0.0.0.0,0.0.0.0,0
10,23,DSDV,0.0.0.0,0.0.0.0,0
10,24,DSDV,0.0.0.0,0.0.0.0,0
10,25,DSDV,0.0.0.0,0.0.0.0,0
10,26,DSDV,0.0.0.0,0.0.0.0,0
10,27,DSDV,0.0.0.0,0.0.0.0,0
10,28,DSDV,0.0.0.0,0.0.0.0,0
10,29,DSDV,0.0.0.0,0.0.0.0,0
10,30,DSDV,0.0.0.0,0.0.0.0,0
10,31,DSDV,0.0.0.0,0.0.0.0,0
10,32,DSDV,0.0.0.0,0.0.0.0,0
10,33,DSDV,0.0.0.0,0.0.0.0,0
10,34,DSDV,0.0.0.0,0.0.0.0,0
11,0,DSDV,0.0.0.0,0.0.0.0,0
11,1,DSDV,0.0.0.0,0.0.0.0,0
11,2,DSDV,0.0.0.0,0.0.0.0,0
11,3,DSDV,0.0.0.0,0.0.0.0,0
11,4,DSDV,0.0.0.0,0.0.0.0,0
11,5,DSDV,0.0.0.0,0.0.0.0,0
11,6,DSDV,0.0.0.0,0.0.0.0,0
11,7,DSDV,0.0.0.0,0.0.0.0,0
11,8,DSDV,0.0.0.0,0.0.0.0,0
11,9,DSDV,0.0.0.0,0.0.0.0,0
11,10,DSDV,0.0.0.0,0.0.0.0,0
11,11,DSDV,0.0.0.0,0.0.0.0,0
11,12,DSDV,0.0.0.0,0.0.0.0,0
11,13,DSDV,0.0.0.0,0.0.0.0,0
11,14,DSDV,0.0.0.0,0.0.0.0,0
11,15,DSDV,0.0.0.0,0.0.0.0,0
11,16,DSDV,0.0.0.0,0.0.0.0,0
11,17,DSDV,0.0.0.0,0.0.0.0,0
11,18,DSDV,0.0.0.0,0.0.0.0,0
11,19,DSDV,0.0.0.0,0.0.0.0,0
11,20,DSDV,0.0.0.0,0.0.0.0,0
11,21,DSDV,0.0.0.0,0.0.0.0,0
11,22,DSDV,0.0.0.0,0.0.0.0,0
11,23,DSDV,0.0.0.0,0.0.0.0,0
11,24,DSDV,0.0.0.0,0.0.0.0,0
11,25,DSDV,0.0.0.0,0.0.0.0,0
11,26,DSDV,0.0.0.0,0.0.0.0,0
11,27,DSDV,0.0.0.0,0.0.0.0,0
11,28,DSDV,0.0.0.0,0.0.0.0,0
11,29,DSDV,0.0.0.0,0.0.0.0,0
11,30,DSDV,0.0.0.0,0.0.0.0,0
11,31,DSDV,0.0.0.0,0.0.0.0,0
11,32,DSDV,0.0.0.0,0.0.0.0,0
11,33,DSDV,0.0.0.0,0.0.0.0,0
11,34,DSDV,0.0.0.0,0.0.0.0,0
12,0,DSDV,0.0.0.0,0.0.0.0,0
12,1,DSDV,0.0.0.0,0.0.0.0,0
12,2,DSDV,0.0.0.0,0.0.0.0,0
12,3,DSDV,0.0.0.0,0.0.0.0,0
12,4,DSDV,0.0.0.0,0.0.0.0,0
12,5,DSDV,0.0.0.0,0.0.0.0,0
12,6,DSDV,0.0.0.0,0.0.0.0,0
12,7,DSDV,0.0.0.0,0.0.0.0,0
12,8,DSDV,0.0.0.0,0.0.0.0,0
12,9,DSDV,0.0.0.0,0.0.0.0,0
12,10,DSDV,0.0.0.0,0.0.0.0,0
12,11,DSDV,0.0.0.0,0.0.0.0,0
12,12,DSDV,0.0.0.0,0.0.0.0,0
12,13,DSDV,0.0.0.0,0.0.0.0,0
12,14,DSDV,0.0.0.0,0.0.0.0,0
12,15,DSDV,0.0.0.0,0.0.0.0,0
12,16,DSDV,0.0.0.0,0.0.0.0,0
12,17,DSDV,0.0.0.0,0.0.0.0,0
12,18,DSDV,0.0.0.0,0.0.0.0,0
12,19,DSDV,0.0.0.0,0.0.0.0,0
12,20,DSDV,0.0.0.0,0.0.0.0,0
12,21,DSDV,0.0.0.0,0.0.0.0,0
12,22,DSDV,0.0.0.0,0.0.0.0,0
12,23,DSDV,0.0.0.0,0.0.0.0,0
12,24,DSDV,0.0.0.0,0.0.0.0,0
12,25,DSDV,0.0.0.0,0.0.0.0,0
12,26,DSDV,0.0.0.0,0.0.0.0,0
12,27,DSDV,0.0.0.0,0.0.0.0,0
12,28,DSDV,0.0.0.0,0.0.0.0,0
12,29,DSDV,0.0.0.0,0.0.0.0,0
12,30,DSDV,0.0.0.0,0.0.0.0,0
12,31,DSDV,0.0.0.0,0.0.0.0,0
12,32,DSDV,0.0.0.0,0.0.0.0,0
12,33,DSDV,0.0.0.0,0.0.0.0,0
12,34,DSDV,0.0.0.0,0.0.0.0,0
13,0,DSDV,0.0.0.0,0.0.0.0,0
13,1,DSDV,0.0.0.0,0.0.0.0,0
13,2,DSDV,0.0.0.0,0.0.0.0,0
13,3,DSDV,0.0.0.0,0.0.0.0,0
13,4,DSDV,0.0.0.0,0.0.0.0,0
13,5,DSDV,0.0.0.0,0.0.0.0,0
13,6,DSDV,0.0.0.0,0.0.0.0,0
13,7,DSDV,0.0.0.0,0.0.0.0,0
13,8,DSDV,0.0.0.0,0.0.0.0,0
13,9,DSDV,0.0.0.0,0.0.0.0,0
13,10,DSDV,0.0.0.0,0.0.0.0,0
13,11,DSDV,0.0.0.0,0.0.0.0,0
13,12,DSDV,0.0.0.0,0.0.0.0,0
13,13,DSDV,0.0.0.0,0.0.0.0,0
13,14,DSDV,0.0.0.0,0.0.0.0,0
13,15,DSDV,0.0.0.0,0.0.0.0,0
13,16,DSDV,0.0.0.0,0.0.0.0,0
13,17,DSDV,0.0.0.0,0.0.0.0,0
13,18,DSDV,0.0.0.0,0.0.0.0,0
13,19,DSDV,0.0.0.0,0.0.0.0,0
13,20,DSDV,0.0.0.0,0.0.0.0,0
13,21,DSDV,0.0.0.0,0.0.0.0,0
13,22,DSDV,0.0.0.0,0.0.0.0,0
13,23,DSDV,0.0.0.0,0.0.0.0,0
13,24,DSDV,0.0.0.0,0.0.0.0,0
13,25,DSDV,0.0.0.0,0.0.0.0,0
13,26,DSDV,0.0.0.0,0.0.0.0,0
13,27,DSDV,0.0.0.0,0.0.0.0,0
13,28,DSDV,0.0.0.0,0.0.0.0,0
13,29,DSDV,0.0.0.0,0.0.0.0,0
13,30,DSDV,0.0.0.0,0.0.0.0,0
13,31,DSDV,0.0.0.0,0.0.0.0,0
13,32,DSDV,0.0.0.0,0.0.0.0,0
13,33,DSDV,0.0.0.0,0.0.0.0,0
13,34,DSDV,0.0.0.0,0.0.0.0,0
14,0,DSDV,0.0.0.0,0.0.0.0,0
14,1,DSDV,0.0.0.0,0.0.0.0,0
14,2,DSDV,0.0.0.0,0.0.0.0,0
14,3,DSDV,0.0.0.0,0.0.0.0,0
14,4,DSDV,0.0.0.0,0.0.0.0,0
14,5,DSDV,0.0.0.0,0.0.0.0,0
14,6,DSDV,0.0.0.0,0.0.0.0,0
14,7,DSDV,0.0.0.0,0.0.0.0,0
14,8,DSDV,0.0.0.0,0.0.0.0,0
14,9,DSDV,0.0.0.0,0.0.0.0,0
14,10,DSDV,0.0.0.0,0.0.0.0,0
14,11,DSDV,0.0.0.0,0.0.0.0,0
14,12,DSDV,0.0.0.0,0.0.0.0,0
14,13,DSDV,0.0.0.0,0.0.0.0,0
14,14,DSDV,0.0.0.0,0.0.0.0,0
14,15,DSDV,0.0.0.0,0.0.0.0,0
14,16,DSDV,0.0.0.0,0.0.0.0,0
14,17,DSDV,0.0.0.0,0.0.0.0,0
14,18,DSDV,0.0.0.0,0.0.0.0,0
14,19,DSDV,0.0.0.0,0.0.0.0,0
14,20,DSDV,0.0.0.0,0.0.0.0,0
14,21,DSDV,0.0.0.0,0.0.0.0,0
14,22,DSDV,0.0.0.0,0.0.0.0,0
14,23,DSDV,0.0.0.0,0.0.0.0,0
14,24,DSDV,0.0.0.0,0.0.0.0,0
14,25,DSDV,0.0.0.0,0.0.0.0,0
14,26,DSDV,0.0.0.0,0.0.0.0,0
14,27,DSDV,0.0.0.0,0.0.0.0,0
14,28,DSDV,0.0.0.0,0.0.0.0,0
14,29,DSDV,0.0.0.0,0.0.0.0,0
14,30,DSDV,0.0.0.0,0.0.0.0,0
14,31,DSDV,0.0.0.0,0.0.0.0,0
14,32,DSDV,0.0.0.0,0.0.0.0,0
14,33,DSDV,0.0.0.0,0.0.0.0,0
14,34,DSDV,0.0.0.0,0.0.0.0,0
15,0,DSDV,0.0.0.0,0.0.0.0,0
15,1,DSDV,0.0.0.0,0.0.0.0,0
15,2,DSDV,0.0.0.0,0.0.0.0,0
15,3,DSDV,0.0.0.0,0.0.0.0,0
15,4,DSDV,0.0.0.0,0.0.0.0,0
15,5,DSDV,0.0.0.0,0.0.0.0,0
15,6,DSDV,0.0.0.0,0.0.0.0,0
15,7,DSDV,0.0.0.0,0.0.0.0,0
15,8,DSDV,0.0.0.0,0.0.0.0,0
15,9,DSDV,0.0.0.0,0.0.0.0,0
15,10,DSDV,0.0.0.0,0.0.0.0,0
15,11,DSDV,0.0.0.0,0.0.0.0,0
15,12,DSDV,0.0.0.0,0.0.0.0,0
15,13,DSDV,0.0.0.0,0.0.0.0,0
15,14,DSDV,0.0.0.0,0.0.0.0,0
15,15,DSDV,0.0.0.0,0.0.0.0,0
15,16,DSDV,0.0.0.0,0.0.0.0,0
15,17,DSDV,0.0.0.0,0.0.0.0,0
15,18,DSDV,0.0.0.0,0.0.0.0,0
15,19,DSDV,0.0.0.0,0.0.0.0,0
15,20,DSDV,0.0.0.0,0.0.0.0,0
15,21,DSDV,0.0.0.0,0.0.0.0,0
15,22,DSDV,0.0.0.0,0.0.0.0,0
15,23,DSDV,0.0.0.0,0.0.0.0,0
15,24,DSDV,0.0.0.0,0.0.0.0,0
