timestamp,protocolo,nodos_fijos,nodos_moviles,nodos_maliciosos,nodos_interferentes,throughput_promedio,throughput_maximo,delay_promedio,delay_maximo,delay_minimo,jitter_promedio,perdida_paquetes,pdr,paquetes_totales,paquetes_perdidos,numero_flujos,tiempo_simulacion
2025-06-03 13:42:33,DSR,20,10,2,3,9.0112,49.152,0.419312748091603,1.9995700000000003,0.00030000000000285354,0.8309563076923072,0.0,100.0,132,0,5,60.0
