node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,371.659,0.294189,0.195031,0
1,371.659,0.294189,0.195031,0
2,371.659,0.294189,0.195031,0
3,371.659,0.294189,0.195031,0
4,371.659,0.294189,0.195031,0
5,371.659,0.294189,0.195031,0
6,371.659,0.294189,0.195031,0
7,371.659,0.294189,0.195031,0
8,371.659,0.294189,0.195031,0
9,371.659,0.294189,0.195031,0
10,371.659,0.294189,0.195031,0
11,371.659,0.294189,0.195031,0
12,371.659,0.294189,0.195031,0
13,371.659,0.294189,0.195031,0
14,371.659,0.294189,0.195031,0
15,371.659,0.294189,0.195031,0
16,371.659,0.294189,0.195031,0
17,371.659,0.294189,0.195031,0
18,371.659,0.294189,0.195031,0
19,371.659,0.294189,0.195031,0
20,371.659,0.294189,0.195031,0
21,371.659,0.294189,0.195031,0
22,371.659,0.294189,0.195031,0
23,371.659,0.294189,0.195031,0
24,371.659,0.294189,0.195031,0
25,371.659,0.294189,0.195031,0
26,371.659,0.294189,0.195031,0
27,371.659,0.294189,0.195031,0
28,371.659,0.294189,0.195031,0
29,371.659,0.294189,0.195031,0
30,371.659,0.294189,0.195031,0
31,371.659,0.294189,0.195031,0
