timestamp,source_ip,port,traffic_type,packet_size,sim_time
2025-06-03 09:06:49,192.168.1.7,9,Normal,512,3.01442
2025-06-03 09:06:49,192.168.1.2,9,Normal,512,3.02226
2025-06-03 09:06:49,192.168.1.15,9,Normal,512,3.0342
2025-06-03 09:06:49,192.168.1.4,9,Normal,512,3.0421
2025-06-03 09:06:49,192.168.1.23,9,Normal,512,3.04861
2025-06-03 09:06:49,192.168.1.14,9,Normal,512,3.06003
2025-06-03 09:06:49,192.168.1.6,9,Normal,512,3.06526
2025-06-03 09:06:49,192.168.1.3,9,Normal,512,3.07169
2025-06-03 09:06:49,192.168.1.26,9,Normal,512,3.07816
2025-06-03 09:06:49,192.168.1.25,9,Normal,512,3.08391
2025-06-03 09:06:49,192.168.1.6,9,Normal,512,5.00094
2025-06-03 09:06:49,192.168.1.4,9,Normal,512,5.00198
2025-06-03 09:06:49,192.168.1.26,9,Normal,512,5.00236
2025-06-03 09:06:49,192.168.1.7,9,Normal,512,5.00265
2025-06-03 09:06:49,192.168.1.2,9,Normal,512,5.00287
2025-06-03 09:06:49,192.168.1.3,9,Normal,512,5.00394
2025-06-03 09:06:49,192.168.1.23,9,Normal,512,5.00426
2025-06-03 09:06:49,192.168.1.25,9,Normal,512,5.00453
2025-06-03 09:06:49,192.168.1.15,9,Normal,512,5.01112
2025-06-03 09:06:49,192.168.1.14,9,Normal,512,5.01227
2025-06-03 09:06:49,192.168.1.24,9,Normal,512,5.0196
2025-06-03 09:06:49,192.168.1.20,9,Normal,512,5.02653
2025-06-03 09:06:49,192.168.1.28,9,Normal,512,5.03335
2025-06-03 09:06:49,192.168.1.22,9,Normal,512,5.03363
2025-06-03 09:06:50,192.168.1.6,9,Normal,512,7.0004
2025-06-03 09:06:50,192.168.1.2,9,Normal,512,7.00067
2025-06-03 09:06:50,192.168.1.7,9,Normal,512,7.00091
2025-06-03 09:06:50,192.168.1.25,9,Normal,512,7.00123
2025-06-03 09:06:50,192.168.1.15,9,Normal,512,7.00156
2025-06-03 09:06:50,192.168.1.4,9,Normal,512,7.00186
2025-06-03 09:06:50,192.168.1.23,9,Normal,512,7.00213
2025-06-03 09:06:50,192.168.1.3,9,Normal,512,7.00269
2025-06-03 09:06:50,192.168.1.22,9,Normal,512,7.00537
2025-06-03 09:06:50,192.168.1.24,9,Normal,512,7.0113
2025-06-03 09:06:50,192.168.1.20,9,Normal,512,7.01226
2025-06-03 09:06:50,192.168.1.14,9,Normal,512,7.01258
2025-06-03 09:06:50,192.168.1.26,9,Normal,512,7.01291
2025-06-03 09:06:50,192.168.1.23,9,Normal,512,9.00044
2025-06-03 09:06:50,192.168.1.26,9,Normal,512,9.00084
2025-06-03 09:06:50,192.168.1.14,9,Normal,512,9.00113
2025-06-03 09:06:50,192.168.1.4,9,Normal,512,9.00205
2025-06-03 09:06:50,192.168.1.7,9,Normal,512,9.00232
2025-06-03 09:06:50,192.168.1.2,9,Normal,512,9.00302
2025-06-03 09:06:50,192.168.1.25,9,Normal,512,9.00331
2025-06-03 09:06:50,192.168.1.24,9,Normal,512,9.00356
2025-06-03 09:06:50,192.168.1.20,9,Normal,512,9.00389
2025-06-03 09:06:50,192.168.1.15,9,Normal,512,9.00431
2025-06-03 09:06:50,192.168.1.6,9,Normal,512,9.00482
2025-06-03 09:06:50,192.168.1.3,9,Normal,512,9.00505
2025-06-03 09:06:50,192.168.1.22,9,Normal,512,9.0077
2025-06-03 09:06:50,192.168.1.2,9,Normal,512,11.0004
2025-06-03 09:06:50,192.168.1.14,9,Normal,512,11.0007
2025-06-03 09:06:50,192.168.1.23,9,Normal,512,11.001
2025-06-03 09:06:50,192.168.1.6,9,Normal,512,11.0016
2025-06-03 09:06:50,192.168.1.25,9,Normal,512,11.0019
2025-06-03 09:06:50,192.168.1.4,9,Normal,512,11.0021
2025-06-03 09:06:50,192.168.1.26,9,Normal,512,11.0028
2025-06-03 09:06:50,192.168.1.15,9,Normal,512,11.0031
2025-06-03 09:06:50,192.168.1.24,9,Normal,512,11.0037
2025-06-03 09:06:50,192.168.1.20,9,Normal,512,11.0048
2025-06-03 09:06:50,192.168.1.3,9,Normal,512,11.0054
2025-06-03 09:06:51,192.168.1.22,9,Normal,512,11.0057
2025-06-03 09:06:51,192.168.1.7,9,Normal,512,11.0059
2025-06-03 09:06:51,192.168.1.2,9,Normal,512,13.0004
2025-06-03 09:06:51,192.168.1.25,9,Normal,512,13.0009
2025-06-03 09:06:51,192.168.1.4,9,Normal,512,13.0011
2025-06-03 09:06:51,192.168.1.7,9,Normal,512,13.0014
2025-06-03 09:06:51,192.168.1.20,9,Normal,512,13.0019
2025-06-03 09:06:51,192.168.1.14,9,Normal,512,13.0022
2025-06-03 09:06:51,192.168.1.6,9,Normal,512,13.0024
2025-06-03 09:06:51,192.168.1.15,9,Normal,512,13.0029
2025-06-03 09:06:51,192.168.1.3,9,Normal,512,13.0031
2025-06-03 09:06:51,192.168.1.26,9,Normal,512,13.0034
2025-06-03 09:06:51,192.168.1.23,9,Normal,512,13.0039
2025-06-03 09:06:51,192.168.1.24,9,Normal,512,13.0047
2025-06-03 09:06:51,192.168.1.22,9,Normal,512,13.0073
2025-06-03 09:06:51,192.168.1.7,9,Normal,512,15.0004
2025-06-03 09:06:51,192.168.1.25,9,Normal,512,15.0007
2025-06-03 09:06:51,192.168.1.15,9,Normal,512,15.001
2025-06-03 09:06:51,192.168.1.4,9,Normal,512,15.0017
2025-06-03 09:06:51,192.168.1.6,9,Normal,512,15.0021
2025-06-03 09:06:51,192.168.1.3,9,Normal,512,15.0024
2025-06-03 09:06:51,192.168.1.24,9,Normal,512,15.0034
2025-06-03 09:06:51,192.168.1.2,9,Normal,512,15.0036
2025-06-03 09:06:51,192.168.1.22,9,Normal,512,15.0042
2025-06-03 09:06:51,192.168.1.14,9,Normal,512,15.0045
2025-06-03 09:06:51,192.168.1.23,9,Normal,512,15.0049
2025-06-03 09:06:51,192.168.1.26,9,Normal,512,15.0059
2025-06-03 09:06:51,192.168.1.20,9,Normal,512,15.0071
2025-06-03 09:06:52,192.168.1.6,9,Normal,512,17.0005
2025-06-03 09:06:52,192.168.1.26,9,Normal,512,17.0008
2025-06-03 09:06:52,192.168.1.7,9,Normal,512,17.0017
2025-06-03 09:06:52,192.168.1.4,9,Normal,512,17.0026
2025-06-03 09:06:52,192.168.1.2,9,Normal,512,17.0029
2025-06-03 09:06:52,192.168.1.14,9,Normal,512,17.0032
2025-06-03 09:06:52,192.168.1.3,9,Normal,512,17.0037
2025-06-03 09:06:52,192.168.1.23,9,Normal,512,17.0039
2025-06-03 09:06:52,192.168.1.15,9,Normal,512,17.0046
2025-06-03 09:06:52,192.168.1.25,9,Normal,512,17.0054
2025-06-03 09:06:52,192.168.1.22,9,Normal,512,17.0059
2025-06-03 09:06:52,192.168.1.24,9,Normal,512,17.0062
2025-06-03 09:06:52,192.168.1.20,9,Normal,512,17.0067
2025-06-03 09:06:52,192.168.1.2,9,Normal,512,19.0004
2025-06-03 09:06:52,192.168.1.15,9,Normal,512,19.0008
2025-06-03 09:06:52,192.168.1.3,9,Normal,512,19.0025
2025-06-03 09:06:52,192.168.1.26,9,Normal,512,19.0028
2025-06-03 09:06:52,192.168.1.23,9,Normal,512,19.0031
2025-06-03 09:06:52,192.168.1.4,9,Normal,512,19.0034
2025-06-03 09:06:52,192.168.1.14,9,Normal,512,19.0037
2025-06-03 09:06:52,192.168.1.7,9,Normal,512,19.0041
2025-06-03 09:06:52,192.168.1.6,9,Normal,512,19.0045
2025-06-03 09:06:52,192.168.1.25,9,Normal,512,19.0056
2025-06-03 09:06:52,192.168.1.24,9,Normal,512,19.0058
2025-06-03 09:06:52,192.168.1.20,9,Normal,512,19.0061
2025-06-03 09:06:52,192.168.1.22,9,Normal,512,19.0066
2025-06-03 09:06:52,192.168.1.7,9,Normal,512,21.0004
2025-06-03 09:06:52,192.168.1.6,9,Normal,512,21.0007
2025-06-03 09:06:52,192.168.1.15,9,Normal,512,21.0011
2025-06-03 09:06:52,192.168.1.26,9,Normal,512,21.0015
2025-06-03 09:06:52,192.168.1.2,9,Normal,512,21.0017
2025-06-03 09:06:52,192.168.1.3,9,Normal,512,21.002
2025-06-03 09:06:52,192.168.1.14,9,Normal,512,21.0025
2025-06-03 09:06:52,192.168.1.4,9,Normal,512,21.0028
2025-06-03 09:06:52,192.168.1.23,9,Normal,512,21.0034
2025-06-03 09:06:52,192.168.1.25,9,Normal,512,21.004
2025-06-03 09:06:52,192.168.1.22,9,Normal,512,21.0045
2025-06-03 09:06:52,192.168.1.20,9,Normal,512,21.0049
2025-06-03 09:06:52,192.168.1.24,9,Normal,512,21.0053
2025-06-03 09:06:53,192.168.1.4,9,Normal,512,23.0005
2025-06-03 09:06:53,192.168.1.14,9,Normal,512,23.0011
2025-06-03 09:06:53,192.168.1.6,9,Normal,512,23.0014
2025-06-03 09:06:53,192.168.1.2,9,Normal,512,23.0016
2025-06-03 09:06:53,192.168.1.3,9,Normal,512,23.0019
2025-06-03 09:06:53,192.168.1.23,9,Normal,512,23.0025
2025-06-03 09:06:53,192.168.1.25,9,Normal,512,23.0027
