node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,47.371,0.0494316,0.0345613,0
1,47.371,0.0494316,0.0345613,0
2,47.371,0.0494316,0.0345613,0
3,47.371,0.0494316,0.0345613,0
4,47.371,0.0494316,0.0345613,0
5,47.371,0.0494316,0.0345613,0
6,47.371,0.0494316,0.0345613,0
7,47.371,0.0494316,0.0345613,0
8,47.371,0.0494316,0.0345613,0
9,47.371,0.0494316,0.0345613,0
10,47.371,0.0494316,0.0345613,0
11,47.371,0.0494316,0.0345613,0
12,47.371,0.0494316,0.0345613,0
13,47.371,0.0494316,0.0345613,0
14,47.371,0.0494316,0.0345613,0
15,47.371,0.0494316,0.0345613,0
16,47.371,0.0494316,0.0345613,0
17,47.371,0.0494316,0.0345613,0
18,47.371,0.0494316,0.0345613,0
19,47.371,0.0494316,0.0345613,0
20,47.371,0.0494316,0.0345613,0
21,47.371,0.0494316,0.0345613,0
22,47.371,0.0494316,0.0345613,0
23,47.371,0.0494316,0.0345613,0
24,47.371,0.0494316,0.0345613,0
25,47.371,0.0494316,0.0345613,0
26,47.371,0.0494316,0.0345613,0
27,47.371,0.0494316,0.0345613,0
28,47.371,0.0494316,0.0345613,0
29,47.371,0.0494316,0.0345613,0
