node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,36.18,0.0660551,0.0864698,0
1,36.18,0.0660551,0.0864698,0
2,36.18,0.0660551,0.0864698,0
3,36.18,0.0660551,0.0864698,0
4,36.18,0.0660551,0.0864698,0
5,36.18,0.0660551,0.0864698,0
6,36.18,0.0660551,0.0864698,0
7,36.18,0.0660551,0.0864698,0
8,36.18,0.0660551,0.0864698,0
9,36.18,0.0660551,0.0864698,0
10,36.18,0.0660551,0.0864698,0
11,36.18,0.0660551,0.0864698,0
12,36.18,0.0660551,0.0864698,0
13,36.18,0.0660551,0.0864698,0
14,36.18,0.0660551,0.0864698,0
15,36.18,0.0660551,0.0864698,0
16,36.18,0.0660551,0.0864698,0
17,36.18,0.0660551,0.0864698,0
18,36.18,0.0660551,0.0864698,0
19,36.18,0.0660551,0.0864698,0
20,36.18,0.0660551,0.0864698,0
21,36.18,0.0660551,0.0864698,0
22,36.18,0.0660551,0.0864698,0
23,36.18,0.0660551,0.0864698,0
24,36.18,0.0660551,0.0864698,0
25,36.18,0.0660551,0.0864698,0
26,36.18,0.0660551,0.0864698,0
27,36.18,0.0660551,0.0864698,0
28,36.18,0.0660551,0.0864698,0
29,36.18,0.0660551,0.0864698,0
30,36.18,0.0660551,0.0864698,0
31,36.18,0.0660551,0.0864698,0
32,36.18,0.0660551,0.0864698,0
