node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,54.8509,0.261644,0.269491,0
1,54.8509,0.261644,0.269491,0
2,54.8509,0.261644,0.269491,0
3,54.8509,0.261644,0.269491,0
4,54.8509,0.261644,0.269491,0
5,54.8509,0.261644,0.269491,0
6,54.8509,0.261644,0.269491,0
7,54.8509,0.261644,0.269491,0
8,54.8509,0.261644,0.269491,0
9,54.8509,0.261644,0.269491,0
10,54.8509,0.261644,0.269491,0
11,54.8509,0.261644,0.269491,0
12,54.8509,0.261644,0.269491,0
13,54.8509,0.261644,0.269491,0
14,54.8509,0.261644,0.269491,0
15,54.8509,0.261644,0.269491,0
16,54.8509,0.261644,0.269491,0
17,54.8509,0.261644,0.269491,0
18,54.8509,0.261644,0.269491,0
19,54.8509,0.261644,0.269491,0
20,54.8509,0.261644,0.269491,0
21,54.8509,0.261644,0.269491,0
22,54.8509,0.261644,0.269491,0
23,54.8509,0.261644,0.269491,0
24,54.8509,0.261644,0.269491,0
25,54.8509,0.261644,0.269491,0
26,54.8509,0.261644,0.269491,0
27,54.8509,0.261644,0.269491,0
28,54.8509,0.261644,0.269491,0
29,54.8509,0.261644,0.269491,0
30,54.8509,0.261644,0.269491,0
31,54.8509,0.261644,0.269491,0
32,54.8509,0.261644,0.269491,0
