node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,13.0909,0.0436261,0.040246,0
1,13.0909,0.0436261,0.040246,0
2,13.0909,0.0436261,0.040246,0
3,13.0909,0.0436261,0.040246,0
4,13.0909,0.0436261,0.040246,0
5,13.0909,0.0436261,0.040246,0
6,13.0909,0.0436261,0.040246,0
7,13.0909,0.0436261,0.040246,0
8,13.0909,0.0436261,0.040246,0
9,13.0909,0.0436261,0.040246,0
10,13.0909,0.0436261,0.040246,0
11,13.0909,0.0436261,0.040246,0
12,13.0909,0.0436261,0.040246,0
13,13.0909,0.0436261,0.040246,0
14,13.0909,0.0436261,0.040246,0
15,13.0909,0.0436261,0.040246,0
16,13.0909,0.0436261,0.040246,0
17,13.0909,0.0436261,0.040246,0
18,13.0909,0.0436261,0.040246,0
19,13.0909,0.0436261,0.040246,0
20,13.0909,0.0436261,0.040246,0
21,13.0909,0.0436261,0.040246,0
22,13.0909,0.0436261,0.040246,0
23,13.0909,0.0436261,0.040246,0
24,13.0909,0.0436261,0.040246,0
25,13.0909,0.0436261,0.040246,0
26,13.0909,0.0436261,0.040246,0
27,13.0909,0.0436261,0.040246,0
28,13.0909,0.0436261,0.040246,0
29,13.0909,0.0436261,0.040246,0
30,13.0909,0.0436261,0.040246,0
31,13.0909,0.0436261,0.040246,0
32,13.0909,0.0436261,0.040246,0
