node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,49.0097,0.33343,0.175743,0
1,49.0097,0.33343,0.175743,0
2,49.0097,0.33343,0.175743,0
3,49.0097,0.33343,0.175743,0
4,49.0097,0.33343,0.175743,0
5,49.0097,0.33343,0.175743,0
6,49.0097,0.33343,0.175743,0
7,49.0097,0.33343,0.175743,0
8,49.0097,0.33343,0.175743,0
9,49.0097,0.33343,0.175743,0
10,49.0097,0.33343,0.175743,0
11,49.0097,0.33343,0.175743,0
12,49.0097,0.33343,0.175743,0
13,49.0097,0.33343,0.175743,0
14,49.0097,0.33343,0.175743,0
15,49.0097,0.33343,0.175743,0
16,49.0097,0.33343,0.175743,0
17,49.0097,0.33343,0.175743,0
18,49.0097,0.33343,0.175743,0
19,49.0097,0.33343,0.175743,0
20,49.0097,0.33343,0.175743,0
21,49.0097,0.33343,0.175743,0
22,49.0097,0.33343,0.175743,0
23,49.0097,0.33343,0.175743,0
24,49.0097,0.33343,0.175743,0
25,49.0097,0.33343,0.175743,0
26,49.0097,0.33343,0.175743,0
27,49.0097,0.33343,0.175743,0
28,49.0097,0.33343,0.175743,0
29,49.0097,0.33343,0.175743,0
