node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,7.5372,1.25434,0.816994,0
1,7.5372,1.25434,0.816994,0
2,7.5372,1.25434,0.816994,0
3,7.5372,1.25434,0.816994,0
4,7.5372,1.25434,0.816994,0
5,7.5372,1.25434,0.816994,0
6,7.5372,1.25434,0.816994,0
7,7.5372,1.25434,0.816994,0
8,7.5372,1.25434,0.816994,0
9,7.5372,1.25434,0.816994,0
10,7.5372,1.25434,0.816994,0
11,7.5372,1.25434,0.816994,0
12,7.5372,1.25434,0.816994,0
13,7.5372,1.25434,0.816994,0
14,7.5372,1.25434,0.816994,0
15,7.5372,1.25434,0.816994,0
16,7.5372,1.25434,0.816994,0
17,7.5372,1.25434,0.816994,0
18,7.5372,1.25434,0.816994,0
19,7.5372,1.25434,0.816994,0
20,7.5372,1.25434,0.816994,0
21,7.5372,1.25434,0.816994,0
22,7.5372,1.25434,0.816994,0
23,7.5372,1.25434,0.816994,0
24,7.5372,1.25434,0.816994,0
25,7.5372,1.25434,0.816994,0
26,7.5372,1.25434,0.816994,0
27,7.5372,1.25434,0.816994,0
28,7.5372,1.25434,0.816994,0
29,7.5372,1.25434,0.816994,0
30,7.5372,1.25434,0.816994,0
31,7.5372,1.25434,0.816994,0
32,7.5372,1.25434,0.816994,0
33,7.5372,1.25434,0.816994,0
34,7.5372,1.25434,0.816994,0
