node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,12.5053,1.37078,0.862504,0
1,12.5053,1.37078,0.862504,0
2,12.5053,1.37078,0.862504,0
3,12.5053,1.37078,0.862504,0
4,12.5053,1.37078,0.862504,0
5,12.5053,1.37078,0.862504,0
6,12.5053,1.37078,0.862504,0
7,12.5053,1.37078,0.862504,0
8,12.5053,1.37078,0.862504,0
9,12.5053,1.37078,0.862504,0
10,12.5053,1.37078,0.862504,0
11,12.5053,1.37078,0.862504,0
12,12.5053,1.37078,0.862504,0
13,12.5053,1.37078,0.862504,0
14,12.5053,1.37078,0.862504,0
15,12.5053,1.37078,0.862504,0
16,12.5053,1.37078,0.862504,0
17,12.5053,1.37078,0.862504,0
18,12.5053,1.37078,0.862504,0
19,12.5053,1.37078,0.862504,0
20,12.5053,1.37078,0.862504,0
21,12.5053,1.37078,0.862504,0
22,12.5053,1.37078,0.862504,0
23,12.5053,1.37078,0.862504,0
24,12.5053,1.37078,0.862504,0
25,12.5053,1.37078,0.862504,0
26,12.5053,1.37078,0.862504,0
27,12.5053,1.37078,0.862504,0
28,12.5053,1.37078,0.862504,0
29,12.5053,1.37078,0.862504,0
30,12.5053,1.37078,0.862504,0
31,12.5053,1.37078,0.862504,0
