timestamp,node_id,protocol,destination,next_hop,metric
11,3,OLSR,0.0.0.0,0.0.0.0,0
11,4,OLSR,0.0.0.0,0.0.0.0,0
11,5,OLSR,0.0.0.0,0.0.0.0,0
11,6,OLSR,0.0.0.0,0.0.0.0,0
11,7,OLSR,0.0.0.0,0.0.0.0,0
11,8,OLSR,0.0.0.0,0.0.0.0,0
11,9,OLSR,0.0.0.0,0.0.0.0,0
11,10,OLSR,0.0.0.0,0.0.0.0,0
11,11,OLSR,0.0.0.0,0.0.0.0,0
11,12,OLSR,0.0.0.0,0.0.0.0,0
11,13,OLSR,0.0.0.0,0.0.0.0,0
11,14,OLSR,0.0.0.0,0.0.0.0,0
11,15,OLSR,0.0.0.0,0.0.0.0,0
11,16,OLSR,0.0.0.0,0.0.0.0,0
11,17,OLSR,0.0.0.0,0.0.0.0,0
11,18,OLSR,0.0.0.0,0.0.0.0,0
11,19,OLSR,0.0.0.0,0.0.0.0,0
11,20,OLSR,0.0.0.0,0.0.0.0,0
11,21,OLSR,0.0.0.0,0.0.0.0,0
11,22,OLSR,0.0.0.0,0.0.0.0,0
11,23,OLSR,0.0.0.0,0.0.0.0,0
11,24,OLSR,0.0.0.0,0.0.0.0,0
11,25,OLSR,0.0.0.0,0.0.0.0,0
11,26,OLSR,0.0.0.0,0.0.0.0,0
11,27,OLSR,0.0.0.0,0.0.0.0,0
11,28,OLSR,0.0.0.0,0.0.0.0,0
11,29,OLSR,0.0.0.0,0.0.0.0,0
11,30,OLSR,0.0.0.0,0.0.0.0,0
11,31,OLSR,0.0.0.0,0.0.0.0,0
11,32,OLSR,0.0.0.0,0.0.0.0,0
11,33,OLSR,0.0.0.0,0.0.0.0,0
11,34,OLSR,0.0.0.0,0.0.0.0,0
12,0,OLSR,0.0.0.0,0.0.0.0,0
12,1,OLSR,0.0.0.0,0.0.0.0,0
12,2,OLSR,0.0.0.0,0.0.0.0,0
12,3,OLSR,0.0.0.0,0.0.0.0,0
12,4,OLSR,0.0.0.0,0.0.0.0,0
12,5,OLSR,0.0.0.0,0.0.0.0,0
12,6,OLSR,0.0.0.0,0.0.0.0,0
12,7,OLSR,0.0.0.0,0.0.0.0,0
12,8,OLSR,0.0.0.0,0.0.0.0,0
12,9,OLSR,0.0.0.0,0.0.0.0,0
12,10,OLSR,0.0.0.0,0.0.0.0,0
12,11,OLSR,0.0.0.0,0.0.0.0,0
12,12,OLSR,0.0.0.0,0.0.0.0,0
12,13,OLSR,0.0.0.0,0.0.0.0,0
12,14,OLSR,0.0.0.0,0.0.0.0,0
12,15,OLSR,0.0.0.0,0.0.0.0,0
12,16,OLSR,0.0.0.0,0.0.0.0,0
12,17,OLSR,0.0.0.0,0.0.0.0,0
12,18,OLSR,0.0.0.0,0.0.0.0,0
12,19,OLSR,0.0.0.0,0.0.0.0,0
12,20,OLSR,0.0.0.0,0.0.0.0,0
12,21,OLSR,0.0.0.0,0.0.0.0,0
12,22,OLSR,0.0.0.0,0.0.0.0,0
12,23,OLSR,0.0.0.0,0.0.0.0,0
12,24,OLSR,0.0.0.0,0.0.0.0,0
12,25,OLSR,0.0.0.0,0.0.0.0,0
12,26,OLSR,0.0.0.0,0.0.0.0,0
12,27,OLSR,0.0.0.0,0.0.0.0,0
12,28,OLSR,0.0.0.0,0.0.0.0,0
12,29,OLSR,0.0.0.0,0.0.0.0,0
12,30,OLSR,0.0.0.0,0.0.0.0,0
12,31,OLSR,0.0.0.0,0.0.0.0,0
12,32,OLSR,0.0.0.0,0.0.0.0,0
12,33,OLSR,0.0.0.0,0.0.0.0,0
12,34,OLSR,0.0.0.0,0.0.0.0,0
13,0,OLSR,0.0.0.0,0.0.0.0,0
13,1,OLSR,0.0.0.0,0.0.0.0,0
13,2,OLSR,0.0.0.0,0.0.0.0,0
13,3,OLSR,0.0.0.0,0.0.0.0,0
13,4,OLSR,0.0.0.0,0.0.0.0,0
13,5,OLSR,0.0.0.0,0.0.0.0,0
13,6,OLSR,0.0.0.0,0.0.0.0,0
13,7,OLSR,0.0.0.0,0.0.0.0,0
13,8,OLSR,0.0.0.0,0.0.0.0,0
13,9,OLSR,0.0.0.0,0.0.0.0,0
13,10,OLSR,0.0.0.0,0.0.0.0,0
13,11,OLSR,0.0.0.0,0.0.0.0,0
13,12,OLSR,0.0.0.0,0.0.0.0,0
13,13,OLSR,0.0.0.0,0.0.0.0,0
13,14,OLSR,0.0.0.0,0.0.0.0,0
13,15,OLSR,0.0.0.0,0.0.0.0,0
13,16,OLSR,0.0.0.0,0.0.0.0,0
13,17,OLSR,0.0.0.0,0.0.0.0,0
13,18,OLSR,0.0.0.0,0.0.0.0,0
13,19,OLSR,0.0.0.0,0.0.0.0,0
13,20,OLSR,0.0.0.0,0.0.0.0,0
13,21,OLSR,0.0.0.0,0.0.0.0,0
13,22,OLSR,0.0.0.0,0.0.0.0,0
13,23,OLSR,0.0.0.0,0.0.0.0,0
13,24,OLSR,0.0.0.0,0.0.0.0,0
13,25,OLSR,0.0.0.0,0.0.0.0,0
13,26,OLSR,0.0.0.0,0.0.0.0,0
13,27,OLSR,0.0.0.0,0.0.0.0,0
13,28,OLSR,0.0.0.0,0.0.0.0,0
13,29,OLSR,0.0.0.0,0.0.0.0,0
13,30,OLSR,0.0.0.0,0.0.0.0,0
13,31,OLSR,0.0.0.0,0.0.0.0,0
13,32,OLSR,0.0.0.0,0.0.0.0,0
13,33,OLSR,0.0.0.0,0.0.0.0,0
13,34,OLSR,0.0.0.0,0.0.0.0,0
14,0,OLSR,0.0.0.0,0.0.0.0,0
14,1,OLSR,0.0.0.0,0.0.0.0,0
14,2,OLSR,0.0.0.0,0.0.0.0,0
14,3,OLSR,0.0.0.0,0.0.0.0,0
14,4,OLSR,0.0.0.0,0.0.0.0,0
14,5,OLSR,0.0.0.0,0.0.0.0,0
14,6,OLSR,0.0.0.0,0.0.0.0,0
14,7,OLSR,0.0.0.0,0.0.0.0,0
14,8,OLSR,0.0.0.0,0.0.0.0,0
14,9,OLSR,0.0.0.0,0.0.0.0,0
14,10,OLSR,0.0.0.0,0.0.0.0,0
14,11,OLSR,0.0.0.0,0.0.0.0,0
14,12,OLSR,0.0.0.0,0.0.0.0,0
14,13,OLSR,0.0.0.0,0.0.0.0,0
14,14,OLSR,0.0.0.0,0.0.0.0,0
14,15,OLSR,0.0.0.0,0.0.0.0,0
14,16,OLSR,0.0.0.0,0.0.0.0,0
14,17,OLSR,0.0.0.0,0.0.0.0,0
14,18,OLSR,0.0.0.0,0.0.0.0,0
