node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,893.746,2.01392,0.928991,0
1,893.746,2.01392,0.928991,0
2,893.746,2.01392,0.928991,0
3,893.746,2.01392,0.928991,0
4,893.746,2.01392,0.928991,0
5,893.746,2.01392,0.928991,0
6,893.746,2.01392,0.928991,0
7,893.746,2.01392,0.928991,0
8,893.746,2.01392,0.928991,0
9,893.746,2.01392,0.928991,0
10,893.746,2.01392,0.928991,0
11,893.746,2.01392,0.928991,0
12,893.746,2.01392,0.928991,0
13,893.746,2.01392,0.928991,0
14,893.746,2.01392,0.928991,0
15,893.746,2.01392,0.928991,0
16,893.746,2.01392,0.928991,0
17,893.746,2.01392,0.928991,0
18,893.746,2.01392,0.928991,0
19,893.746,2.01392,0.928991,0
20,893.746,2.01392,0.928991,0
21,893.746,2.01392,0.928991,0
22,893.746,2.01392,0.928991,0
23,893.746,2.01392,0.928991,0
24,893.746,2.01392,0.928991,0
25,893.746,2.01392,0.928991,0
26,893.746,2.01392,0.928991,0
27,893.746,2.01392,0.928991,0
28,893.746,2.01392,0.928991,0
29,893.746,2.01392,0.928991,0
30,893.746,2.01392,0.928991,0
31,893.746,2.01392,0.928991,0
32,893.746,2.01392,0.928991,0
33,893.746,2.01392,0.928991,0
34,893.746,2.01392,0.928991,0
