node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,7.80725,1.20907,0.80849,0
1,7.80725,1.20907,0.80849,0
2,7.80725,1.20907,0.80849,0
3,7.80725,1.20907,0.80849,0
4,7.80725,1.20907,0.80849,0
5,7.80725,1.20907,0.80849,0
6,7.80725,1.20907,0.80849,0
7,7.80725,1.20907,0.80849,0
8,7.80725,1.20907,0.80849,0
9,7.80725,1.20907,0.80849,0
10,7.80725,1.20907,0.80849,0
11,7.80725,1.20907,0.80849,0
12,7.80725,1.20907,0.80849,0
13,7.80725,1.20907,0.80849,0
14,7.80725,1.20907,0.80849,0
15,7.80725,1.20907,0.80849,0
16,7.80725,1.20907,0.80849,0
17,7.80725,1.20907,0.80849,0
18,7.80725,1.20907,0.80849,0
19,7.80725,1.20907,0.80849,0
20,7.80725,1.20907,0.80849,0
21,7.80725,1.20907,0.80849,0
22,7.80725,1.20907,0.80849,0
23,7.80725,1.20907,0.80849,0
24,7.80725,1.20907,0.80849,0
25,7.80725,1.20907,0.80849,0
26,7.80725,1.20907,0.80849,0
27,7.80725,1.20907,0.80849,0
28,7.80725,1.20907,0.80849,0
29,7.80725,1.20907,0.80849,0
30,7.80725,1.20907,0.80849,0
31,7.80725,1.20907,0.80849,0
