node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,1151.28,1.52175,0.590249,0
1,1151.28,1.52175,0.590249,0
2,1151.28,1.52175,0.590249,0
3,1151.28,1.52175,0.590249,0
4,1151.28,1.52175,0.590249,0
5,1151.28,1.52175,0.590249,0
6,1151.28,1.52175,0.590249,0
7,1151.28,1.52175,0.590249,0
8,1151.28,1.52175,0.590249,0
9,1151.28,1.52175,0.590249,0
10,1151.28,1.52175,0.590249,0
11,1151.28,1.52175,0.590249,0
12,1151.28,1.52175,0.590249,0
13,1151.28,1.52175,0.590249,0
14,1151.28,1.52175,0.590249,0
15,1151.28,1.52175,0.590249,0
16,1151.28,1.52175,0.590249,0
17,1151.28,1.52175,0.590249,0
18,1151.28,1.52175,0.590249,0
19,1151.28,1.52175,0.590249,0
20,1151.28,1.52175,0.590249,0
21,1151.28,1.52175,0.590249,0
22,1151.28,1.52175,0.590249,0
23,1151.28,1.52175,0.590249,0
24,1151.28,1.52175,0.590249,0
25,1151.28,1.52175,0.590249,0
26,1151.28,1.52175,0.590249,0
27,1151.28,1.52175,0.590249,0
28,1151.28,1.52175,0.590249,0
29,1151.28,1.52175,0.590249,0
30,1151.28,1.52175,0.590249,0
31,1151.28,1.52175,0.590249,0
