node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,19.2605,1.34002,0.926776,0
1,19.2605,1.34002,0.926776,0
2,19.2605,1.34002,0.926776,0
3,19.2605,1.34002,0.926776,0
4,19.2605,1.34002,0.926776,0
5,19.2605,1.34002,0.926776,0
6,19.2605,1.34002,0.926776,0
7,19.2605,1.34002,0.926776,0
8,19.2605,1.34002,0.926776,0
9,19.2605,1.34002,0.926776,0
10,19.2605,1.34002,0.926776,0
11,19.2605,1.34002,0.926776,0
12,19.2605,1.34002,0.926776,0
13,19.2605,1.34002,0.926776,0
14,19.2605,1.34002,0.926776,0
15,19.2605,1.34002,0.926776,0
16,19.2605,1.34002,0.926776,0
17,19.2605,1.34002,0.926776,0
18,19.2605,1.34002,0.926776,0
19,19.2605,1.34002,0.926776,0
20,19.2605,1.34002,0.926776,0
21,19.2605,1.34002,0.926776,0
22,19.2605,1.34002,0.926776,0
23,19.2605,1.34002,0.926776,0
24,19.2605,1.34002,0.926776,0
25,19.2605,1.34002,0.926776,0
26,19.2605,1.34002,0.926776,0
27,19.2605,1.34002,0.926776,0
28,19.2605,1.34002,0.926776,0
29,19.2605,1.34002,0.926776,0
30,19.2605,1.34002,0.926776,0
31,19.2605,1.34002,0.926776,0
32,19.2605,1.34002,0.926776,0
33,19.2605,1.34002,0.926776,0
34,19.2605,1.34002,0.926776,0
