node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,30.2618,1.20618,0.790775,0
1,30.2618,1.20618,0.790775,0
2,30.2618,1.20618,0.790775,0
3,30.2618,1.20618,0.790775,0
4,30.2618,1.20618,0.790775,0
5,30.2618,1.20618,0.790775,0
6,30.2618,1.20618,0.790775,0
7,30.2618,1.20618,0.790775,0
8,30.2618,1.20618,0.790775,0
9,30.2618,1.20618,0.790775,0
10,30.2618,1.20618,0.790775,0
11,30.2618,1.20618,0.790775,0
12,30.2618,1.20618,0.790775,0
13,30.2618,1.20618,0.790775,0
14,30.2618,1.20618,0.790775,0
15,30.2618,1.20618,0.790775,0
16,30.2618,1.20618,0.790775,0
17,30.2618,1.20618,0.790775,0
18,30.2618,1.20618,0.790775,0
19,30.2618,1.20618,0.790775,0
20,30.2618,1.20618,0.790775,0
21,30.2618,1.20618,0.790775,0
22,30.2618,1.20618,0.790775,0
23,30.2618,1.20618,0.790775,0
24,30.2618,1.20618,0.790775,0
25,30.2618,1.20618,0.790775,0
26,30.2618,1.20618,0.790775,0
27,30.2618,1.20618,0.790775,0
28,30.2618,1.20618,0.790775,0
29,30.2618,1.20618,0.790775,0
30,30.2618,1.20618,0.790775,0
31,30.2618,1.20618,0.790775,0
