time,node_id,x,y,z
1,20,84.1809,20.9064,0
1,21,2.6477,85.9288,0
1,22,99.2315,41.4149,0
1,23,65.9588,64.0741,0
1,24,72.3902,20.2557,0
1,25,75.2474,42.0298,0
1,26,89.2238,9.97074,0
1,27,59.6743,47.7202,0
1,28,20.3395,55.0888,0
1,29,52.9176,13.7301,0
2,20,84.2139,21.9058,0
2,21,3.57783,86.296,0
2,22,98.8081,42.3208,0
2,23,66.3589,63.1576,0
2,24,73.295,20.6816,0
2,25,75.2878,43.029,0
2,26,88.4206,9.37503,0
2,27,59.6699,46.7202,0
2,28,19.3498,55.2322,0
2,29,52.511,14.6437,0
3,20,83.9733,22.8765,0
3,21,3.97372,87.2143,0
3,22,98.2069,41.5217,0
3,23,66.8838,64.0088,0
3,24,73.4533,21.669,0
3,25,74.4363,43.5533,0
3,26,87.4273,9.49076,0
3,27,59.2632,45.8067,0
3,28,20.2494,54.7954,0
3,29,53.506,14.5438,0
4,20,83.7328,23.8471,0
4,21,4.36961,88.1326,0
4,22,97.6058,40.7226,0
4,23,67.4088,64.8599,0
4,24,73.6117,22.6563,0
4,25,73.5847,44.0775,0
4,26,86.4341,9.60648,0
4,27,58.8566,44.8931,0
4,28,21.1489,54.3586,0
4,29,54.501,14.4439,0
5,20,82.986,23.1821,0
5,21,3.37404,88.0386,0
5,22,96.6762,40.354,0
5,23,66.8013,65.6542,0
5,24,74.5882,22.8718,0
5,25,74.5061,44.4662,0
5,26,85.4424,9.73528,0
5,27,59.8078,45.2015,0
5,28,20.1513,54.4271,0
5,29,55.5004,14.4791,0
6,20,82.2392,22.5171,0
6,21,2.37846,87.9446,0
6,22,95.7466,39.9855,0
6,23,66.1938,66.4485,0
6,24,75.5648,23.0872,0
6,25,75.4274,44.855,0
6,26,84.4507,9.86407,0
6,27,60.7591,45.5099,0
6,28,19.1536,54.4957,0
6,29,56.4998,14.5143,0
7,20,82.5795,21.5768,0
7,21,3.2784,88.3806,0
7,22,96.7462,40.0116,0
7,23,66.8009,65.6539,0
7,24,74.6039,23.3641,0
7,25,76.2739,45.3873,0
7,26,85.1878,9.18827,0
7,27,61.0883,44.5656,0
7,28,18.3538,55.0959,0
7,29,55.7279,15.1502,0
8,20,82.9198,20.6365,0
8,21,4.17834,88.8167,0
8,22,97.7459,40.0378,0
8,23,67.408,64.8593,0
8,24,73.643,23.641,0
8,25,77.1204,45.9197,0
8,26,85.9249,8.51248,0
8,27,61.4175,43.6213,0
8,28,17.554,55.6961,0
8,29,54.9561,15.786,0
9,20,83.1948,21.5979,0
9,21,5.17811,88.795,0
9,22,96.8287,40.4363,0
9,23,66.9928,65.769,0
9,24,73.0672,24.4586,0
9,25,78.0682,45.6007,0
9,26,86.1022,7.52832,0
9,27,62.4156,43.5585,0
9,28,17.4915,54.6981,0
9,29,55.3333,14.8599,0
10,20,83.4698,22.5593,0
10,21,6.17787,88.7734,0
10,22,95.9115,40.8348,0
10,23,66.5776,66.6788,0
10,24,72.4915,25.2763,0
10,25,79.0159,45.2817,0
10,26,86.2794,6.54416,0
10,27,63.4136,43.4956,0
10,28,17.429,53.7,0
10,29,55.7105,13.9337,0
11,20,82.6392,23.1161,0
11,21,6.47902,87.8198,0
11,22,96.8536,40.4994,0
11,23,67.2916,67.3789,0
11,24,73.3252,25.8285,0
11,25,78.0289,45.4424,0
11,26,85.427,6.02133,0
11,27,62.705,42.79,0
11,28,18.1362,52.993,0
11,29,56.6966,13.7678,0
12,20,81.8086,23.673,0
12,21,6.78017,86.8662,0
12,22,97.7957,40.1641,0
12,23,68.0056,68.0791,0
12,24,74.1589,26.3807,0
12,25,77.0419,45.603,0
12,26,84.5746,5.4985,0
12,27,61.9963,42.0844,0
12,28,18.8434,52.286,0
12,29,57.6827,13.6019,0
13,20,81.5623,24.6422,0
13,21,7.77318,86.7482,0
13,22,97.3638,39.2621,0
13,23,67.4137,68.8851,0
13,24,73.771,25.459,0
13,25,76.1634,46.0807,0
13,26,84.3808,4.51744,0
13,27,61.3768,42.8694,0
13,28,19.0576,53.2628,0
13,29,58.0858,12.6867,0
14,20,81.3161,25.6114,0
14,21,8.7662,86.6302,0
14,22,96.9319,38.3602,0
14,23,66.8219,69.6911,0
14,24,73.3832,24.5373,0
14,25,75.2849,46.5584,0
14,26,84.1871,3.53638,0
14,27,60.7572,43.6543,0
14,28,19.2717,54.2396,0
14,29,58.4888,11.7715,0
15,20,80.5464,26.2498,0
15,21,9.62482,87.1428,0
15,22,97.7519,37.7878,0
15,23,67.1036,70.6506,0
15,24,72.4045,24.7427,0
15,25,75.4756,47.5401,0
15,26,83.3501,2.98925,0
15,27,61.0724,42.7053,0
15,28,18.3205,53.9312,0
15,29,57.4997,11.624,0
16,20,79.7768,26.8883,0
16,21,10.4834,87.6554,0
16,22,98.5719,37.2154,0
16,23,67.3853,71.6101,0
16,24,71.4258,24.9482,0
16,25,75.6663,48.5217,0
16,26,82.513,2.44212,0
16,27,61.3875,41.7563,0
16,28,17.3692,53.6227,0
16,29,56.5107,11.4765,0
17,20,80.7696,27.0082,0
17,21,9.62929,88.1754,0
17,22,99.5371,36.9541,0
17,23,66.5992,72.2282,0
17,24,71.8499,25.8538,0
17,25,74.6682,48.4605,0
17,26,81.5597,2.74396,0
17,27,62.2815,41.3081,0
17,28,17.1922,54.607,0
17,29,56.3835,10.4846,0
18,20,81.7624,27.1281,0
18,21,8.77513,88.6954,0
18,22,99.4976,36.6928,0
18,23,65.813,72.8462,0
18,24,72.2739,26.7594,0
18,25,73.67,48.3993,0
18,26,80.6063,3.04581,0
18,27,63.1754,40.8599,0
18,28,17.0152,55.5912,0
18,29,56.2563,9.49271,0
19,20,80.8263,27.4799,0
19,21,7.78548,88.5519,0
19,22,99.87,37.4675,0
19,23,64.9407,73.3352,0
19,24,72.1317,27.7493,0
19,25,73.0161,47.6428,0
19,26,80.5327,4.04309,0
19,27,64.1656,40.72,0
19,28,16.4843,54.7437,0
19,29,55.6553,10.2919,0
20,20,79.8902,27.8317,0
20,21,6.79583,88.4085,0
20,22,99.2377,38.2421,0
20,23,64.0684,73.8242,0
20,24,71.9894,28.7391,0
20,25,72.3622,46.8862,0
20,26,80.459,5.04037,0
20,27,65.1557,40.5801,0
20,28,15.9535,53.8963,0
20,29,55.0542,11.0912,0
21,20,79.1351,27.1761,0
21,21,7.76511,88.1625,0
21,22,99.5724,39.1844,0
21,23,64.7848,73.1265,0
21,24,72.9871,28.6701,0
21,25,72.2096,47.8745,0
21,26,79.4591,5.02832,0
21,27,64.2421,40.1734,0
21,28,15.1403,53.3143,0
21,29,55.2225,12.0769,0
22,20,78.38,26.5205,0
22,21,8.73439,87.9166,0
22,22,99.9071,40.1267,0
22,23,65.5013,72.4288,0
22,24,73.9847,28.6012,0
22,25,72.057,48.8628,0
22,26,78.4592,5.01627,0
22,27,63.3286,39.7668,0
22,28,14.3271,52.7322,0
22,29,55.3907,13.0626,0
23,20,79.3759,26.6116,0
23,21,8.73799,88.9165,0
23,22,99.1339,40.4104,0
23,23,65.4842,71.429,0
23,24,72.9889,28.5096,0
23,25,73.003,48.5388,0
23,26,79.2995,4.47418,0
23,27,62.3561,39.5338,0
23,28,14.2106,53.7254,0
23,29,56.3405,12.7498,0
24,20,80.3717,26.7026,0
24,21,8.74159,89.9165,0
24,22,98.175,40.6941,0
24,23,65.4671,70.4291,0
24,24,71.9931,28.4181,0
24,25,73.9491,48.2148,0
24,26,80.1398,3.93209,0
24,27,61.3836,39.3007,0
24,28,14.094,54.7186,0
24,29,57.2903,12.4369,0
25,20,79.3717,26.7029,0
25,21,7.83925,90.3476,0
25,22,97.9065,39.7308,0
25,23,64.6018,69.9278,0
25,24,71.7667,29.3921,0
25,25,73.061,47.7551,0
25,26,80.7568,3.14513,0
25,27,61.5591,38.3163,0
25,28,15.0822,54.8718,0
25,29,56.4956,13.0439,0
26,20,78.3717,26.7033,0
26,21,6.9369,90.7786,0
26,22,97.638,38.7675,0
26,23,63.7366,69.4264,0
26,24,71.5403,30.3661,0
26,25,72.1729,47.2955,0
26,26,81.3738,2.35818,0
26,27,61.7347,37.3318,0
26,28,16.0704,55.0249,0
26,29,55.7009,13.6509,0
27,20,79.3384,26.9591,0
27,21,5.94489,90.9047,0
27,22,97.7437,37.7731,0
27,23,64.7167,69.2279,0
27,24,70.906,29.593,0
27,25,72.8927,47.9896,0
27,26,82.001,3.13702,0
27,27,62.727,37.4557,0
27,28,16.3792,54.0738,0
27,29,55.2568,12.7549,0
28,20,80.3052,27.2149,0
28,21,4.95287,91.0308,0
28,22,97.8495,36.7787,0
28,23,65.6967,69.0293,0
28,24,70.2718,28.8199,0
28,25,73.6126,48.6838,0
28,26,82.6283,3.91586,0
28,27,63.7192,37.5797,0
28,28,16.6879,53.1226,0
28,29,54.8127,11.8589,0
29,20,81.2136,26.7969,0
29,21,3.95852,91.137,0
29,22,98.847,36.8482,0
29,23,65.1043,68.2237,0
29,24,70.2678,29.8199,0
29,25,73.0534,49.5128,0
29,26,82.4195,2.93791,0
29,27,64.5544,37.0296,0
29,28,17.6798,52.9954,0
29,29,54.6874,12.8511,0
30,20,82.122,26.3789,0
30,21,2.96417,91.2431,0
30,22,99.8446,36.9177,0
30,23,64.5119,67.418,0
30,24,70.2639,30.8199,0
30,25,72.4942,50.3419,0
30,26,82.2106,1.95995,0
30,27,65.3895,36.4796,0
30,28,18.6717,52.8683,0
30,29,54.5621,13.8432,0
31,20,81.3941,27.0645,0
31,21,2.64739,92.1916,0
31,22,99.6077,37.7544,0
31,23,64.1479,66.4866,0
31,24,71.0849,31.3908,0
31,25,71.5569,50.6901,0
31,26,83.1962,2.12917,0
31,27,64.5557,37.0316,0
31,28,17.8518,53.4408,0
31,29,53.7269,13.2932,0
32,20,80.6661,27.7501,0
32,21,2.33061,93.1401,0
32,22,99.0601,38.5911,0
32,23,63.7839,65.5552,0
