timestamp,protocolo,nodos_fijos,nodos_moviles,nodos_maliciosos,nodos_interferentes,throughput_promedio,throughput_maximo,delay_promedio,delay_maximo,delay_minimo,jitter_promedio,perdida_paquetes,pdr,paquetes_totales,paquetes_perdidos,numero_flujos,tiempo_simulacion
2025-06-03 09:25:32,DSR,20,10,0,3,24.9856,24.9856,32.55559573770491,59.0092,8.07043,0.13955827397260276,0.0,100.0,366,0,1,60.0
