node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,51.696,0.224541,0.25576,0
1,51.696,0.224541,0.25576,0
2,51.696,0.224541,0.25576,0
3,51.696,0.224541,0.25576,0
4,51.696,0.224541,0.25576,0
5,51.696,0.224541,0.25576,0
6,51.696,0.224541,0.25576,0
7,51.696,0.224541,0.25576,0
8,51.696,0.224541,0.25576,0
9,51.696,0.224541,0.25576,0
10,51.696,0.224541,0.25576,0
11,51.696,0.224541,0.25576,0
12,51.696,0.224541,0.25576,0
13,51.696,0.224541,0.25576,0
14,51.696,0.224541,0.25576,0
15,51.696,0.224541,0.25576,0
16,51.696,0.224541,0.25576,0
17,51.696,0.224541,0.25576,0
18,51.696,0.224541,0.25576,0
19,51.696,0.224541,0.25576,0
20,51.696,0.224541,0.25576,0
21,51.696,0.224541,0.25576,0
22,51.696,0.224541,0.25576,0
23,51.696,0.224541,0.25576,0
24,51.696,0.224541,0.25576,0
25,51.696,0.224541,0.25576,0
26,51.696,0.224541,0.25576,0
27,51.696,0.224541,0.25576,0
28,51.696,0.224541,0.25576,0
29,51.696,0.224541,0.25576,0
