timestamp,protocolo,nodos_fijos,nodos_moviles,nodos_maliciosos,nodos_interferentes,throughput_promedio,throughput_maximo,delay_promedio,delay_maximo,delay_minimo,jitter_promedio,perdida_paquetes,pdr,paquetes_totales,paquetes_perdidos,numero_flujos,tiempo_simulacion
2025-06-03 09:20:16,AODV,20,10,0,3,0.098947,80.839467,0.854658,8.249169,0.000415,0.642799,16.431443,83.568557,11691,1921,817,60.000000
