node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,5.87257,0.854604,0.642762,0
1,5.87257,0.854604,0.642762,0
2,5.87257,0.854604,0.642762,0
3,5.87257,0.854604,0.642762,0
4,5.87257,0.854604,0.642762,0
5,5.87257,0.854604,0.642762,0
6,5.87257,0.854604,0.642762,0
7,5.87257,0.854604,0.642762,0
8,5.87257,0.854604,0.642762,0
9,5.87257,0.854604,0.642762,0
10,5.87257,0.854604,0.642762,0
11,5.87257,0.854604,0.642762,0
12,5.87257,0.854604,0.642762,0
13,5.87257,0.854604,0.642762,0
14,5.87257,0.854604,0.642762,0
15,5.87257,0.854604,0.642762,0
16,5.87257,0.854604,0.642762,0
17,5.87257,0.854604,0.642762,0
18,5.87257,0.854604,0.642762,0
19,5.87257,0.854604,0.642762,0
20,5.87257,0.854604,0.642762,0
21,5.87257,0.854604,0.642762,0
22,5.87257,0.854604,0.642762,0
23,5.87257,0.854604,0.642762,0
24,5.87257,0.854604,0.642762,0
25,5.87257,0.854604,0.642762,0
26,5.87257,0.854604,0.642762,0
27,5.87257,0.854604,0.642762,0
28,5.87257,0.854604,0.642762,0
29,5.87257,0.854604,0.642762,0
30,5.87257,0.854604,0.642762,0
31,5.87257,0.854604,0.642762,0
32,5.87257,0.854604,0.642762,0
