node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,42.2836,0.418605,0.396431,0
1,42.2836,0.418605,0.396431,0
2,42.2836,0.418605,0.396431,0
3,42.2836,0.418605,0.396431,0
4,42.2836,0.418605,0.396431,0
5,42.2836,0.418605,0.396431,0
6,42.2836,0.418605,0.396431,0
7,42.2836,0.418605,0.396431,0
8,42.2836,0.418605,0.396431,0
9,42.2836,0.418605,0.396431,0
10,42.2836,0.418605,0.396431,0
11,42.2836,0.418605,0.396431,0
12,42.2836,0.418605,0.396431,0
13,42.2836,0.418605,0.396431,0
14,42.2836,0.418605,0.396431,0
15,42.2836,0.418605,0.396431,0
16,42.2836,0.418605,0.396431,0
17,42.2836,0.418605,0.396431,0
18,42.2836,0.418605,0.396431,0
19,42.2836,0.418605,0.396431,0
20,42.2836,0.418605,0.396431,0
21,42.2836,0.418605,0.396431,0
22,42.2836,0.418605,0.396431,0
23,42.2836,0.418605,0.396431,0
24,42.2836,0.418605,0.396431,0
25,42.2836,0.418605,0.396431,0
26,42.2836,0.418605,0.396431,0
27,42.2836,0.418605,0.396431,0
28,42.2836,0.418605,0.396431,0
29,42.2836,0.418605,0.396431,0
30,42.2836,0.418605,0.396431,0
31,42.2836,0.418605,0.396431,0
32,42.2836,0.418605,0.396431,0
