timestamp,protocolo,nodos_fijos,nodos_moviles,nodos_maliciosos,nodos_interferentes,throughput_promedio,throughput_maximo,delay_promedio,delay_maximo,delay_minimo,jitter_promedio,perdida_paquetes,pdr,paquetes_totales,paquetes_perdidos,numero_flujos,tiempo_simulacion
2025-06-03 09:07:55,OLSR,20,10,0,0,0.511448,14.832000,0.024120,0.118935,0.002017,0.018484,62.110312,37.889688,834,518,29,60.000000
