timestamp,protocolo,nodos_fijos,nodos_moviles,nodos_maliciosos,nodos_interferentes,throughput_promedio,throughput_maximo,delay_promedio,delay_maximo,delay_minimo,jitter_promedio,perdida_paquetes,pdr,paquetes_totales,paquetes_perdidos,numero_flujos,tiempo_simulacion
2025-06-03 10:20:33,DSDV,20,10,2,0,7.218000,230.976000,0.442477,4.935370,0.002698,0.218190,51.014012,48.985988,10848,5534,32,60.000000
