node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,54.432,0.48057,0.293364,0
1,54.432,0.48057,0.293364,0
2,54.432,0.48057,0.293364,0
3,54.432,0.48057,0.293364,0
4,54.432,0.48057,0.293364,0
5,54.432,0.48057,0.293364,0
6,54.432,0.48057,0.293364,0
7,54.432,0.48057,0.293364,0
8,54.432,0.48057,0.293364,0
9,54.432,0.48057,0.293364,0
10,54.432,0.48057,0.293364,0
11,54.432,0.48057,0.293364,0
12,54.432,0.48057,0.293364,0
13,54.432,0.48057,0.293364,0
14,54.432,0.48057,0.293364,0
15,54.432,0.48057,0.293364,0
16,54.432,0.48057,0.293364,0
17,54.432,0.48057,0.293364,0
18,54.432,0.48057,0.293364,0
19,54.432,0.48057,0.293364,0
20,54.432,0.48057,0.293364,0
21,54.432,0.48057,0.293364,0
22,54.432,0.48057,0.293364,0
23,54.432,0.48057,0.293364,0
24,54.432,0.48057,0.293364,0
25,54.432,0.48057,0.293364,0
26,54.432,0.48057,0.293364,0
27,54.432,0.48057,0.293364,0
28,54.432,0.48057,0.293364,0
29,54.432,0.48057,0.293364,0
