node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,1279.7,0.590957,0.392881,0
1,1279.7,0.590957,0.392881,0
2,1279.7,0.590957,0.392881,0
3,1279.7,0.590957,0.392881,0
4,1279.7,0.590957,0.392881,0
5,1279.7,0.590957,0.392881,0
6,1279.7,0.590957,0.392881,0
7,1279.7,0.590957,0.392881,0
8,1279.7,0.590957,0.392881,0
9,1279.7,0.590957,0.392881,0
10,1279.7,0.590957,0.392881,0
11,1279.7,0.590957,0.392881,0
12,1279.7,0.590957,0.392881,0
13,1279.7,0.590957,0.392881,0
14,1279.7,0.590957,0.392881,0
15,1279.7,0.590957,0.392881,0
16,1279.7,0.590957,0.392881,0
17,1279.7,0.590957,0.392881,0
18,1279.7,0.590957,0.392881,0
19,1279.7,0.590957,0.392881,0
20,1279.7,0.590957,0.392881,0
21,1279.7,0.590957,0.392881,0
22,1279.7,0.590957,0.392881,0
23,1279.7,0.590957,0.392881,0
24,1279.7,0.590957,0.392881,0
25,1279.7,0.590957,0.392881,0
26,1279.7,0.590957,0.392881,0
27,1279.7,0.590957,0.392881,0
28,1279.7,0.590957,0.392881,0
29,1279.7,0.590957,0.392881,0
30,1279.7,0.590957,0.392881,0
31,1279.7,0.590957,0.392881,0
