time,node_id,x,y,z
1,20,30.1024,6.6712,0
1,21,58.9586,99.1962,0
1,22,60.6338,34.8482,0
1,23,16.2072,88.2758,0
1,24,10.8447,25.6424,0
1,25,14.738,50.7257,0
1,26,50.2018,74.3826,0
1,27,82.8846,7.05342,0
1,28,7.37727,9.51119,0
1,29,13.5096,5.70236,0
2,20,31.0503,6.35262,0
2,21,57.9586,99.2074,0
2,22,60.7273,33.8526,0
2,23,16.1453,87.2777,0
2,24,11.8434,25.5914,0
2,25,15.5507,50.1431,0
2,26,50.1151,73.3864,0
2,27,83.7912,6.63129,0
2,28,6.91623,8.62381,0
2,29,14.2234,6.40274,0
3,20,31.0008,5.35385,0
3,21,57.0368,98.8199,0
3,22,60.4031,32.9066,0
3,23,15.1461,87.3164,0
3,24,11.2306,26.3816,0
3,25,14.7765,50.776,0
3,26,50.5177,74.3017,0
3,27,82.8393,6.9376,0
3,28,5.94354,8.3917,0
3,29,15.0314,6.99195,0
4,20,30.9514,4.35507,0
4,21,56.1149,98.4324,0
4,22,60.0789,31.9606,0
4,23,14.1468,87.355,0
4,24,10.6177,27.1718,0
4,25,14.0023,51.409,0
4,26,50.9203,75.2171,0
4,27,81.8873,7.24391,0
4,28,4.97086,8.15959,0
4,29,15.8394,7.58115,0
5,20,31.3769,5.26004,0
5,21,56.9254,99.0182,0
5,22,60.2923,30.9836,0
5,23,15.0549,87.7738,0
5,24,11.4966,26.6947,0
5,25,13.3872,50.6205,0
5,26,51.4413,74.3636,0
5,27,81.3875,8.11002,0
5,28,5.94558,8.38302,0
5,29,14.8807,7.29674,0
6,20,31.8023,6.16501,0
6,21,57.7358,99.604,0
6,22,60.5056,30.0066,0
6,23,15.963,88.1925,0
6,24,12.3754,26.2177,0
6,25,12.7722,49.832,0
6,26,51.9624,73.5101,0
6,27,80.8876,8.97614,0
6,28,6.9203,8.60644,0
6,29,13.922,7.01234,0
7,20,32.0931,7.12181,0
7,21,57.2879,99.5019,0
7,22,61.4236,30.4032,0
7,23,16.8657,88.6228,0
7,24,12.6144,25.2467,0
7,25,12.0263,49.166,0
7,26,52.4321,72.6273,0
7,27,80.0693,8.40144,0
7,28,7.90723,8.44529,0
7,29,14.8133,7.46562,0
8,20,32.3838,8.07861,0
8,21,56.8401,98.6078,0
8,22,62.3416,30.7997,0
8,23,17.7683,89.0532,0
8,24,12.8534,24.2756,0
8,25,11.2803,48.4999,0
8,26,52.9019,71.7445,0
8,27,79.2509,7.82674,0
8,28,8.89416,8.28415,0
8,29,15.7047,7.91891,0
9,20,32.6829,7.12438,0
9,21,57.8152,98.3863,0
9,22,63.0665,31.4886,0
9,23,18.5146,89.7189,0
9,24,11.9697,24.7436,0
9,25,10.9735,49.4517,0
9,26,52.5674,70.8021,0
9,27,78.2535,7.89929,0
9,28,7.89486,8.32173,0
9,29,16.6747,7.67575,0
10,20,32.982,6.17016,0
10,21,58.7904,98.1647,0
10,22,63.7914,32.1775,0
10,23,19.2608,90.3846,0
10,24,11.0859,25.2116,0
10,25,10.6667,50.4035,0
10,26,52.2329,69.8597,0
10,27,77.2562,7.97183,0
10,28,6.89557,8.35931,0
10,29,17.6447,7.4326,0
11,20,33.2334,7.13805,0
11,21,57.9047,97.7004,0
11,22,64.62,31.6178,0
11,23,20.243,90.5723,0
11,24,11.9057,25.7843,0
11,25,10.5134,51.3916,0
11,26,52.6834,70.7524,0
11,27,78.1426,7.50897,0
11,28,7.01385,9.35229,0
11,29,16.645,7.40634,0
12,20,33.4847,8.10594,0
12,21,57.019,97.236,0
12,22,65.4486,31.058,0
12,23,21.2252,90.7599,0
12,24,12.7255,26.3569,0
12,25,10.3601,52.3798,0
12,26,53.1339,71.6452,0
12,27,79.029,7.04612,0
