node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,56.16,0.498217,0.472037,0
1,56.16,0.498217,0.472037,0
2,56.16,0.498217,0.472037,0
3,56.16,0.498217,0.472037,0
4,56.16,0.498217,0.472037,0
5,56.16,0.498217,0.472037,0
6,56.16,0.498217,0.472037,0
7,56.16,0.498217,0.472037,0
8,56.16,0.498217,0.472037,0
9,56.16,0.498217,0.472037,0
10,56.16,0.498217,0.472037,0
11,56.16,0.498217,0.472037,0
12,56.16,0.498217,0.472037,0
13,56.16,0.498217,0.472037,0
14,56.16,0.498217,0.472037,0
15,56.16,0.498217,0.472037,0
16,56.16,0.498217,0.472037,0
17,56.16,0.498217,0.472037,0
18,56.16,0.498217,0.472037,0
19,56.16,0.498217,0.472037,0
20,56.16,0.498217,0.472037,0
21,56.16,0.498217,0.472037,0
22,56.16,0.498217,0.472037,0
23,56.16,0.498217,0.472037,0
24,56.16,0.498217,0.472037,0
25,56.16,0.498217,0.472037,0
26,56.16,0.498217,0.472037,0
27,56.16,0.498217,0.472037,0
28,56.16,0.498217,0.472037,0
29,56.16,0.498217,0.472037,0
