node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,34.272,0.199043,0.277785,0
1,34.272,0.199043,0.277785,0
2,34.272,0.199043,0.277785,0
3,34.272,0.199043,0.277785,0
4,34.272,0.199043,0.277785,0
5,34.272,0.199043,0.277785,0
6,34.272,0.199043,0.277785,0
7,34.272,0.199043,0.277785,0
8,34.272,0.199043,0.277785,0
9,34.272,0.199043,0.277785,0
10,34.272,0.199043,0.277785,0
11,34.272,0.199043,0.277785,0
12,34.272,0.199043,0.277785,0
13,34.272,0.199043,0.277785,0
14,34.272,0.199043,0.277785,0
15,34.272,0.199043,0.277785,0
16,34.272,0.199043,0.277785,0
17,34.272,0.199043,0.277785,0
18,34.272,0.199043,0.277785,0
19,34.272,0.199043,0.277785,0
20,34.272,0.199043,0.277785,0
21,34.272,0.199043,0.277785,0
22,34.272,0.199043,0.277785,0
23,34.272,0.199043,0.277785,0
24,34.272,0.199043,0.277785,0
25,34.272,0.199043,0.277785,0
26,34.272,0.199043,0.277785,0
27,34.272,0.199043,0.277785,0
28,34.272,0.199043,0.277785,0
29,34.272,0.199043,0.277785,0
