timestamp,protocolo,nodos_fijos,nodos_moviles,nodos_maliciosos,nodos_interferentes,throughput_promedio,throughput_maximo,delay_promedio,delay_maximo,delay_minimo,jitter_promedio,perdida_paquetes,pdr,paquetes_totales,paquetes_perdidos,numero_flujos,tiempo_simulacion
2025-06-03 09:26:01,DSR,20,10,0,3,15.837866666666667,212.992,0.11437402597402595,1.9973000000000027,0.00019999999999953388,0.21154347826086944,0.0,100.0,232,0,10,60.0
